"";"Rank";"ID";"Symbol";"mean expression";"SD";"max delta e";"min delta e";"correlation";"->t.score";"->p.value";"Metagene";"Chromosome";"Description"
"ENSDARG00000098096";46;"ENSDARG00000098096";"";3,90594502379025;0,822978719702234;1,74330407462561;-0,793286114722201;0,510582510056184;2,37527532207188;"0.0151878729482027      .";"23 x 5";"18 NA";"solute carrier family 12 (sodium/potassium/chloride transporter), member 1 [Source:ZFIN;Acc:ZDB-GENE-080130-3]"
"ENSDARG00000100067";47;"ENSDARG00000100067";"";7,8177606503334;1,09391317048481;1,74275714655303;-2,94070647156135;0,764708654414306;4,74697027374443;"0.000109387281407747      .";"19 x 1";"11 NA";"Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017]"
"ENSDARG00000026369";48;"ENSDARG00000026369";"dbi";9,51052623283768;0,836352756952495;1,72694034461106;-1,2463353904857;0,827964826620389;5,90580817633582;"1.1072220231334e-05      .";"18 x 2";"9 NA";"diazepam binding inhibitor (GABA receptor modulator, acyl-CoA binding protein) [Source:ZFIN;Acc:ZDB-GENE-040426-1861]"
"ENSDARG00000105139";49;"ENSDARG00000105139";"";10,0505374555207;1,21297762569918;1,7093101624347;-2,53300738686485;0,746785916887771;4,49150969577661;"0.000184990086876335      .";"18 x 1";"11 NA";"Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017]"
"ENSDARG00000101764";50;"ENSDARG00000101764";"";8,97317360628825;0,972057352631181;1,69569134858778;-1,83201085161879;0,781087360916679;5,00358834811612;"6.49620403644358e-05      .";"18 x 1";"11 NA";"Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017]"
"ENSDARG00000060345";51;"ENSDARG00000060345";"apoda.1";3,89489736961453;0,677862993706133;1,69401773026487;-0,744568549137304;0,406006811223445;1,77708772047735;"0.0472831781913399      .";"20 x 6";"2 NA";"apolipoprotein Da, duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-060929-148]"
"ENSDARG00000035339";52;"ENSDARG00000035339";"ftr84";3,83841607431751;0,663174454888765;1,69198755305267;-0,693703912147289;0,652612397329324;3,44526514056536;"0.00166333013404807      .";"23 x 5";"5 NA";"finTRIM family, member 99 [Source:ZFIN;Acc:ZDB-GENE-141212-215]"
"ENSDARG00000098703";53;"ENSDARG00000098703";"";8,72027699999454;1,3557966501589;1,69139205425562;-2,97954044504331;0,561732110032235;2,71591482036541;"0.00763294892244049      .";"18 x 1";"11 NA";"Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017]"
"ENSDARG00000105024";54;"ENSDARG00000105024";"";6,3063267620929;0,99378538360295;1,69071754575247;-2,07489357609131;0,466124773301548;2,1074477986604;"0.0256032714087754      .";"19 x 1";"11 NA";"Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017]"
"ENSDARG00000026049";55;"ENSDARG00000026049";"mxf";3,52518046290423;0,734125318620736;1,68219394185892;-0,696282173114466;0,378501020310493;1,6356986300012;"0.0607097330630672      .";"20 x 6";"15 NA";"myxovirus (influenza virus) resistance F [Source:ZFIN;Acc:ZDB-GENE-030721-9]"
"ENSDARG00000098709";56;"ENSDARG00000098709";"";9,54532916290345;1,15512643525964;1,68205732061364;-2,43263857245702;0,681606420186677;3,72605562869239;"0.00091919202457813      .";"18 x 1";"11 NA";"Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017]"
"ENSDARG00000073901";57;"ENSDARG00000073901";"";4,56359371195041;0,709524189993393;1,6778073679176;-0,872330588673802;0,503753172303842;2,332601955438;"0.016526445739075      .";"27 x 1";"3 NA";""
"ENSDARG00000105284";58;"ENSDARG00000105284";"";7,8213678540926;1,16393483963021;1,67563590633637;-3,31097363825988;0,717680835635004;4,12239806519981;"0.000399090333951024      .";"19 x 1";"11 NA";"Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017]"
"ENSDARG00000051809";59;"ENSDARG00000051809";"btr12";5,19607939279805;0,711707341079456;1,6565599605272;-1,30780198125128;0,691634612639433;3,83045722595507;"0.000737433692842293      .";"22 x 4";"7 NA";"bloodthirsty-related gene family, member 12 [Source:ZFIN;Acc:ZDB-GENE-060929-548]"
"ENSDARG00000043102";60;"ENSDARG00000043102";"lxn";7,32198036700202;0,793039695418538;1,64921110519847;-1,49487735294513;0,558237916514209;2,69133785405176;"0.00802710753152125      .";"21 x 5";"15 NA";"latexin [Source:ZFIN;Acc:ZDB-GENE-041212-18]"
"ENSDARG00000091337";61;"ENSDARG00000091337";"";8,45998663711325;1,48900008202503;1,6422581522526;-3,73002633769125;0,76883233717919;4,80933198461423;"9.63139051495254e-05      .";"19 x 1";"11 NA";"Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017]"
"ENSDARG00000057598";62;"ENSDARG00000057598";"s100b";4,59323613985509;0,686825544491955;1,63356000391761;-0,981670927742007;0,610133613562192;3,08032179367157;"0.00358464078553156      .";"18 x 5";"22 NA";"S100 calcium binding protein, beta (neural) [Source:ZFIN;Acc:ZDB-GENE-040718-290]"
"ENSDARG00000102777";63;"ENSDARG00000102777";"thbs4a";6,07713229156812;1,02365037231049;1,63233174608747;-2,10346201383994;0,548363918440628;2,62299840107704;"0.00922862226135535      .";"22 x 2";"5 NA";"thrombospondin 4a [Source:ZFIN;Acc:ZDB-GENE-080215-11]"
"ENSDARG00000098168";64;"ENSDARG00000098168";"";10,5506298058806;1,04012951049986;1,63090846612309;-2,02018626660588;0,724412812536533;4,20335414849256;"0.000336876642244577      .";"18 x 1";"11 NA";"Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017]"
"ENSDARG00000098102";65;"ENSDARG00000098102";"";7,99066069178518;1,02445397197325;1,62693410911492;-2,30166771707558;0,762351555335232;4,71195919410388;"0.000117510550500466      .";"18 x 1";"11 NA";"Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017]"
"ENSDARG00000100193";66;"ENSDARG00000100193";"";7,55208117656807;1,33048085743064;1,62594641700709;-3,89779647630624;0,78759087414079;5,11257881801421;"5.21804720774455e-05      .";"19 x 1";"11 NA";"Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017]"
"ENSDARG00000101500";67;"ENSDARG00000101500";"";11,0375244640091;1,44446393677412;1,62564709667277;-4,44215516445909;0,632779606524644;3,26877694309433;"0.0024132245227515      .";"18 x 1";"11 NA";"Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017]"
"ENSDARG00000090401";68;"ENSDARG00000090401";"LOC101885512";6,7621603790586;1,38202472259166;1,61781466771688;-3,35006316541917;0,799766740476745;5,32901706794983;"3.39131062838671e-05      .";"18 x 1";"4 NA";""
"ENSDARG00000101565";69;"ENSDARG00000101565";"";4,55962011017731;1,00520542808866;1,61436300232173;-1,14802572722177;0,478558418246028;2,18008224101862;"0.0222656241125587      .";"25 x 1";"4 NA";""
"ENSDARG00000103068";70;"ENSDARG00000103068";"";9,63055029054697;0,94543928569565;1,6142731018561;-1,68209048184559;0,770229440938892;4,83078974972911;"9.21954598556152e-05      .";"18 x 1";"11 NA";"Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017]"
"ENSDARG00000058759";71;"ENSDARG00000058759";"si:ch73-27e22.1";5,1283297438101;0,774183139922505;1,61124982758552;-1,31556388984715;0,601906391469022;3,01493377315732;"0.00410966497613918      .";"18 x 5";"22 NA";"si:ch73-27e22.1 [Source:ZFIN;Acc:ZDB-GENE-081031-107]"
"ENSDARG00000098933";72;"ENSDARG00000098933";"";7,50624341564723;1,21620139225088;1,60349169550601;-2,75676553158778;0,785645664341959;5,07952300482516;"5.57575181785452e-05      .";"19 x 1";"11 NA";"Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017]"
"ENSDARG00000098806";73;"ENSDARG00000098806";"";9,5121567955769;1,27079239932351;1,60221228862094;-3,22422527470703;0,7216260784337;4,16954361243425;"0.000361566035192995      .";"19 x 1";"11 NA";"Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017]"
"ENSDARG00000102591";74;"ENSDARG00000102591";"btr30";5,51300646031616;0,726556744657712;1,59528139507426;-1,22417626073646;0,208321005284952;0,851975939825194;"0.203399765033954      .";"27 x 1";"19 NA";"bloodthirsty-related gene family, member 30 [Source:ZFIN;Acc:ZDB-GENE-040426-1407]"
"ENSDARG00000089019";75;"ENSDARG00000089019";"si:ch211-175m2.5";5,50499025802991;0,764985966199404;1,59411779131445;-1,28826313128685;0,715617319313564;4,09806697041101;"0.000419976824820756      .";"21 x 4";"14 NA";"si:ch211-175m2.5 [Source:ZFIN;Acc:ZDB-GENE-130530-947]"
"ENSDARG00000045681";76;"ENSDARG00000045681";"irf5";6,95076669994421;1,22889967254894;1,5875702382926;-3,47239324317917;0,76934846666551;4,8172393341457;"9.47747086719186e-05      .";"19 x 2";"4 NA";"interferon regulatory factor 5 [Source:ZFIN;Acc:ZDB-GENE-040426-2587]"
"ENSDARG00000038309";77;"ENSDARG00000038309";"dnajc15";5,94990511667011;0,640840760442211;1,58313969672271;-1,32228762367954;0,299109397606956;1,25383985055068;"0.113955656870988      .";"27 x 1";"9 NA";"DnaJ (Hsp40) homolog, subfamily C, member 15 [Source:ZFIN;Acc:ZDB-GENE-040801-216]"
"ENSDARG00000017337";78;"ENSDARG00000017337";"zgc:77929";5,10560802377891;0,624024973337173;1,58064356046128;-0,928640058747283;0,719852675861615;4,14824837916044;"0.000378051051585615      .";"23 x 2";"11 NA";"zgc:77929 [Source:ZFIN;Acc:ZDB-GENE-040426-1908]"
"ENSDARG00000021494";79;"ENSDARG00000021494";"hnf4a";5,05973927660856;0,646636800154123;1,58007014520766;-0,854699208327336;0,534661671190025;2,53074452904731;"0.0111260644339382      .";"18 x 6";"23 NA";"hepatocyte nuclear factor 4, alpha [Source:ZFIN;Acc:ZDB-GENE-030131-1077]"
"ENSDARG00000100545";80;"ENSDARG00000100545";"";7,93232383746944;1,08019355943817;1,57752785443668;-2,41632524593668;0,699140870638077;3,91136542056866;"0.000621819850089023      .";"19 x 1";"11 NA";"Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017]"
"ENSDARG00000098875";81;"ENSDARG00000098875";"";11,8711513099962;1,10322740804777;1,57709707905051;-2,44411209836777;0,713107981841821;4,06877511630494;"0.000446596882409001      .";"18 x 1";"11 NA";"Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017]"
"ENSDARG00000090560";82;"ENSDARG00000090560";"mfap5";4,7621468086427;0,816584470724107;1,57705966777052;-1,06006782086001;0,487717339479402;2,23466870377124;"0.0200269023593529      .";"17 x 4";"16 NA";"microfibrillar associated protein 5 [Source:ZFIN;Acc:ZDB-GENE-100922-279]"
"ENSDARG00000102261";83;"ENSDARG00000102261";"rsph1";4,12047682500302;0,663788677071606;1,57478808660593;-0,776948676098534;0,370049315042068;1,59330243479296;"0.0653266564375807      .";"18 x 9";"9 NA";"radial spoke head 1 homolog [Source:HGNC Symbol;Acc:HGNC:12371]"
"ENSDARG00000104289";84;"ENSDARG00000104289";"";8,01034586541823;1,04675033488388;1,57230329632142;-2,26626245366649;0,781047676843592;5,00293643403694;"6.50474956518377e-05      .";"18 x 1";"11 NA";"Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017]"
"ENSDARG00000103526";85;"ENSDARG00000103526";"";10,8742067884846;1,26305550340705;1,57060553826698;-2,65832864416046;0,696459572549718;3,88218185384129;"0.00066125065749878      .";"18 x 1";"11 NA";"Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017]"
"ENSDARG00000045611";86;"ENSDARG00000045611";"nfybb";8,61205128039036;0,707896589597548;1,56576555428138;-1,11000672445904;0,643264519662457;3,36064545422743;"0.00198850107206128      .";"20 x 5";"25 NA";"nuclear transcription factor Y, beta b [Source:ZFIN;Acc:ZDB-GENE-050306-25]"
"ENSDARG00000070484";87;"ENSDARG00000070484";"zgc:195001";4,0164660262616;0,559516905621629;1,55612749583594;-0,536123869238642;0,539669323831771;2,56412407691167;"0.0104001560584639      .";"23 x 3";"3 NA";"zgc:195001 [Source:ZFIN;Acc:ZDB-GENE-081022-173]"
"ENSDARG00000099163";88;"ENSDARG00000099163";"";5,4864116745138;0,941731866989483;1,55530118721277;-1,30694830540244;0,675824338162151;3,66766253751431;"0.00103983085576376      .";"18 x 1";"11 NA";"Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017]"
"ENSDARG00000101384";89;"ENSDARG00000101384";"";10,5641974950767;1,12688249437704;1,55527475820578;-2,60783816861996;0,639183264810234;3,32451498626671;"0.00214589015700906      .";"18 x 1";"11 NA";"Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017]"
"ENSDARG00000103599";90;"ENSDARG00000103599";"";9,62292695304027;1,2330213567175;1,55517828137325;-3,03306927036183;0,698328135571273;3,90248574622944;"0.000633559775696568      .";"18 x 1";"11 NA";"Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017]"
"ENSDARG00000100893";91;"ENSDARG00000100893";"";8,75065494949997;1,24256798658298;1,55378029669661;-2,98969230763221;0,755667663393438;4,6150796455298;"0.000143363026075871      .";"19 x 1";"11 NA";"Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017]"
"ENSDARG00000056245";92;"ENSDARG00000056245";"";5,89965309467199;0,767790629094515;1,55278776982682;-1,5210989302324;0,466399539289341;2,1090352979595;"0.0255256593882665      .";"22 x 1";"5 NA";"zgc:162952 [Source:ZFIN;Acc:ZDB-GENE-070424-98]"
"ENSDARG00000104123";93;"ENSDARG00000104123";"";8,90499845859389;1,06013347660861;1,54935325877073;-2,49301694412558;0,767157924800607;4,78383679712147;"0.000101453469691037      .";"18 x 1";"11 NA";"Metazoan signal recognition particle RNA [Source:RFAM;Acc:RF00017]"
"ENSDARG00000090730";94;"ENSDARG00000090730";"zgc:158446";6,02826244776125;0,981740457941854;1,54818239685267;-1,90964935598803;0,312261164014356;1,31478897256399;"0.103557693074524      .";"26 x 1";"21 NA";"zgc:158446 [Source:ZFIN;Acc:ZDB-GENE-030131-2319]"
"ENSDARG00000091926";95;"ENSDARG00000091926";"si:dkey-103e21.5";4,30723114801844;0,615895432363676;1,54801575721112;-0,760009742209393;0,541484571173935;2,57631824868271;"0.0101464082366178      .";"27 x 1";"5 NA";"si:dkey-103e21.5 [Source:ZFIN;Acc:ZDB-GENE-060526-186]"
"ENSDARG00000079645";96;"ENSDARG00000079645";"";7,35047919047435;0,841401101912917;1,54518792439005;-2,02099209161779;0,47173660483634;2,14002705241815;"0.0240530805837427      .";"18 x 6";"22 NA";"sc:d217 [Source:ZFIN;Acc:ZDB-GENE-080303-15]"
