"";"Rank";"ID";"Symbol";"mean expression";"SD";"max delta e";"min delta e";"correlation";"->t.score";"->p.value";"Metagene";"Chromosome";"Description"
"ENSDARG00000018773";44;"ENSDARG00000018773";"hivep2b";7,15111461484113;1,50038210636949;2,29102301194739;-3,57373680474127;0,260851777589795;1,08082655399799;"0.14789847112718      .";"13 x 9";"17 NA";"human immunodeficiency virus type I enhancer binding protein 2b [Source:ZFIN;Acc:ZDB-GENE-130530-562]"
"ENSDARG00000075975";45;"ENSDARG00000075975";"slc45a3";5,07305056100035;1,37731264262314;2,2849499497149;-1,74380565343472;0,619973247358922;3,16061745538573;"0.00302934098734098      .";"9 x 7";"11 NA";"solute carrier family 45, member 3 [Source:ZFIN;Acc:ZDB-GENE-070509-3]"
"ENSDARG00000029290";46;"ENSDARG00000029290";"stx11b.1";4,58193110577185;1,06607703984175;2,27565010673627;-1,25378238451607;0,458203833685742;2,06201408812821;"0.0279181678608308      .";"5 x 13";"20 NA";"syntaxin 11b, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1893]"
"ENSDARG00000070960";47;"ENSDARG00000070960";"si:ch211-288g17.4";3,47875806832217;1,21186786005014;2,27109471955454;-1,04276230692812;0,897374369638072;8,13446919609973;"2.23200767868192e-07      .";"8 x 8";"19 NA";"si:ch211-288g17.4 [Source:ZFIN;Acc:ZDB-GENE-060531-62]"
"ENSDARG00000045560";48;"ENSDARG00000045560";"mybpc1";5,39053988251996;0,939928490921239;2,25768406948416;-1,46541658595584;0,687204233002603;3,78382947166145;"0.00081366010957229      .";"10 x 10";"4 NA";"myosin binding protein C, slow type [Source:ZFIN;Acc:ZDB-GENE-041114-196]"
"ENSDARG00000099351";49;"ENSDARG00000099351";"igfbp1a";8,07012732103805;0,93599723014063;2,25610871756057;-1,47774703904411;0,546461375438217;2,61001368314444;"0.00947561739159575      .";"8 x 10";"20 NA";"insulin-like growth factor binding protein 1a [Source:ZFIN;Acc:ZDB-GENE-021231-1]"
"ENSDARG00000087623";50;"ENSDARG00000087623";"";4,59898315629966;1,28698011807212;2,23025588413551;-1,50296053194014;0,868322240153376;7,00259177631185;"1.49115333736294e-06      .";"8 x 8";"22 NA";""
"ENSDARG00000100352";51;"ENSDARG00000100352";"aglb";6,37810762020735;1,07120889136205;2,22824831085862;-2,31328261568356;0,797004499346262;5,27840824061991;"3.74890246652715e-05      .";"8 x 8";"24 NA";"amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase b [Source:ZFIN;Acc:ZDB-GENE-050309-54]"
"ENSDARG00000052099";52;"ENSDARG00000052099";"agxta";4,13753946985567;1,18170547219349;2,2278292712862;-1,08601422849839;0,752629089357051;4,57216262832838;"0.000156609938806063      .";"9 x 9";"6 NA";"alanine-glyoxylate aminotransferase a [Source:ZFIN;Acc:ZDB-GENE-040718-16]"
"ENSDARG00000101551";53;"ENSDARG00000101551";"";6,20756952577759;0,899178737879575;2,21344681950593;-1,5376017237598;0,499218161373453;2,30458995874731;"0.0174643962554495      .";"6 x 11";"4 NA";"si:dkey-261j11.2 [Source:ZFIN;Acc:ZDB-GENE-131121-647]"
"ENSDARG00000087013";54;"ENSDARG00000087013";"cubn";7,35819231969873;1,46999430321509;2,20763773437037;-3,07106249416272;0,670922032007463;3,61913304521326;"0.00115208471103923      .";"8 x 9";"24 NA";"cubilin (intrinsic factor-cobalamin receptor) [Source:ZFIN;Acc:ZDB-GENE-060228-6]"
"ENSDARG00000096533";55;"ENSDARG00000096533";"rltgr";4,70579612289932;0,989737423983214;2,20537844523986;-1,1710451623035;0,470025688619409;2,13005939730792;"0.024517954709643      .";"10 x 11";"12 NA";"RAMP-like triterpene glycoside receptor [Source:ZFIN;Acc:ZDB-GENE-100727-4]"
"ENSDARG00000055751";56;"ENSDARG00000055751";"fosb";10,0514396190641;1,66852285787637;2,20423162308188;-4,80097923965497;0,549634842794268;2,63170477901729;"0.00906647507060043      .";"9 x 7";"18 NA";"FBJ murine osteosarcoma viral oncogene homolog B [Source:ZFIN;Acc:ZDB-GENE-041114-181]"
"ENSDARG00000045592";57;"ENSDARG00000045592";"tnni2a.1";4,93582665082599;1,47586895779446;2,2003602123003;-1,68495167119517;0,475448473672069;2,1617593576484;"0.0230675082883995      .";"9 x 10";"25 NA";"troponin I type 2a (skeletal, fast), tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-041114-60]"
"ENSDARG00000045089";58;"ENSDARG00000045089";"si:ch211-270n8.1";3,77528108777392;1,32415219395782;2,19779565554169;-1,10855326640364;0,880549146321835;7,43150234009057;"7.11786211748944e-07      .";"8 x 8";"13 NA";"si:ch211-270n8.1 [Source:ZFIN;Acc:ZDB-GENE-081107-34]"
"ENSDARG00000053068";59;"ENSDARG00000053068";"cyp8b1";4,67077654613846;1,10407085041053;2,1925050932651;-1,29975057164906;0,846535370313122;6,36095226786634;"4.72318867172916e-06      .";"8 x 9";"2 NA";"cytochrome P450, family 8, subfamily B, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-040808-53]"
"ENSDARG00000039516";60;"ENSDARG00000039516";"c8a";4,23725822853422;1,08145057673361;2,18787698640367;-1,11611178004082;0,832522092096017;6,01107830092955;"9.06925074162235e-06      .";"7 x 8";"2 NA";"complement component 8, alpha polypeptide [Source:ZFIN;Acc:ZDB-GENE-040801-239]"
"ENSDARG00000041041";61;"ENSDARG00000041041";"cxcr3.2";6,61004889230253;1,35430999462728;2,18087596292202;-2,55725928684872;0,778557271240664;4,96233314277183;"7.0604222026649e-05      .";"8 x 7";"16 NA";"chemokine (C-X-C motif) receptor 3, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-041114-186]"
"ENSDARG00000097680";62;"ENSDARG00000097680";"";5,71469073581251;1,2379098919761;2,17839477174532;-2,04192898149705;0,815338902053756;5,6328941660748;"1.87027861264788e-05      .";"8 x 8";"3 NA";"si:ch211-241f5.3 [Source:ZFIN;Acc:ZDB-GENE-131127-563]"
"ENSDARG00000089418";63;"ENSDARG00000089418";"si:dkey-164f24.2";7,72902741755171;0,997444165741382;2,16686622430223;-1,35947760345147;0,216453560602105;0,88683860038759;"0.194150937657102      .";"2 x 15";"8 NA";"si:dkey-164f24.2 [Source:ZFIN;Acc:ZDB-GENE-030131-7035]"
"ENSDARG00000070506";64;"ENSDARG00000070506";"";4,24897998856211;1,31036271908967;2,16570002780218;-1,20273104698625;0,559269910392972;2,69857470707281;"0.00790905469318604      .";"10 x 10";"3 NA";""
"ENSDARG00000103498";65;"ENSDARG00000103498";"epd";4,1695203091108;0,975229474318922;2,14612088200497;-0,992466779461334;0,443627898688317;1,98001525317161;"0.0325840332673729      .";"8 x 11";"5 NA";"ependymin [Source:ZFIN;Acc:ZDB-GENE-980526-111]"
"ENSDARG00000102762";66;"ENSDARG00000102762";"pik3r5";7,33206423867216;1,23454895948643;2,13411563940912;-2,18314765017552;0,834408789917704;6,05580888017336;"8.335736885412e-06      .";"9 x 8";"6 NA";"phosphoinositide-3-kinase, regulatory subunit 5 [Source:ZFIN;Acc:ZDB-GENE-030131-2308]"
"ENSDARG00000101613";67;"ENSDARG00000101613";"si:dkey-238i5.2";8,88761853195578;0,879083875575481;2,12753132010914;-0,986063500506042;0,218772278966696;0,896813579588288;"0.191557042292664      .";"1 x 15";"11 NA";"si:dkey-238i5.2 [Source:ZFIN;Acc:ZDB-GENE-030131-9718]"
"ENSDARG00000087188";68;"ENSDARG00000087188";"nfil3-6";7,82249040582597;1,31234709797643;2,12091669189224;-2,31459757537153;0,801315152472963;5,35779535767941;"3.2038513471333e-05      .";"9 x 9";"3 NA";"nuclear factor, interleukin 3 regulated, member 6 [Source:ZFIN;Acc:ZDB-GENE-040704-63]"
"ENSDARG00000041595";69;"ENSDARG00000041595";"ces3";4,85599620832573;1,27230067034704;2,11837249686311;-1,52357614520745;0,821577871834396;5,76448477324099;"1.45075596145183e-05      .";"7 x 8";"18 NA";"carboxylesterase 3 [Source:ZFIN;Acc:ZDB-GENE-030131-9563]"
"ENSDARG00000101690";70;"ENSDARG00000101690";"si:ch73-158p21.2";7,14128146388309;0,996657629539242;2,11656063647655;-1,92976682259411;0,808094607997241;5,48741790587295;"2.48313996069616e-05      .";"9 x 8";"4 NA";"si:ch73-158p21.2 [Source:ZFIN;Acc:ZDB-GENE-161017-23]"
"ENSDARG00000036628";71;"ENSDARG00000036628";"cd74b";4,81476806739322;1,24192580592368;2,11374813720573;-1,43850335620168;0,587251110545294;2,90213801176083;"0.00519738714086238      .";"10 x 9";"21 NA";"CD74 molecule, major histocompatibility complex, class II invariant chain b [Source:ZFIN;Acc:ZDB-GENE-990910-10]"
"ENSDARG00000093774";72;"ENSDARG00000093774";"rbp2b";4,50054994727252;1,06172598886449;2,10861851485514;-1,15496134815536;0,772614828888598;4,86782293112819;"8.55073942793716e-05      .";"8 x 9";"2 NA";"retinol binding protein 2b, cellular [Source:ZFIN;Acc:ZDB-GENE-040715-7]"
"ENSDARG00000039517";73;"ENSDARG00000039517";"c8b";4,71442267409349;0,973652555144548;2,09473187475824;-1,25387115900137;0,618149306347802;3,14555504864645;"0.00312662401262909      .";"7 x 9";"2 NA";"complement component 8, beta polypeptide [Source:ZFIN;Acc:ZDB-GENE-070912-163]"
"ENSDARG00000004904";74;"ENSDARG00000004904";"gys2";4,74460251705089;0,960370982347869;2,09143439927476;-1,06617404458815;0,65322213797613;3,45087793475523;"0.00164373609718726      .";"7 x 10";"4 NA";"glycogen synthase 2 [Source:ZFIN;Acc:ZDB-GENE-030826-31]"
"ENSDARG00000018149";75;"ENSDARG00000018149";"slc38a4";9,03105149909627;0,766891907707177;2,08331758510157;-1,21960480328395;0,307197736697063;1,29122733227777;"0.107484519558721      .";"13 x 12";"4 NA";"solute carrier family 38, member 4 [Source:ZFIN;Acc:ZDB-GENE-041010-14]"
"ENSDARG00000086166";76;"ENSDARG00000086166";"";5,22197780359979;1,23986390587411;2,06722242020251;-1,75441250591227;0,847156564802323;6,37746998145696;"4.58182424134534e-06      .";"8 x 7";"1 NA";"si:ch211-286b5.9 [Source:ZFIN;Acc:ZDB-GENE-121214-63]"
"ENSDARG00000034211";77;"ENSDARG00000034211";"zgc:92480";7,37164945654618;0,914490575023534;2,05240646863006;-1,33989669090831;0,47456091806255;2,15654942069914;"0.0233003316590352      .";"6 x 14";"22 NA";"zgc:92480 [Source:ZFIN;Acc:ZDB-GENE-040801-227]"
"ENSDARG00000094451";78;"ENSDARG00000094451";"cfp";9,49527397243102;0,978130365169211;2,04899598880081;-1,16423904570311;0,742137515615732;4,42903466658868;"0.000210545624845571      .";"9 x 9";"8 NA";"complement factor properdin [Source:ZFIN;Acc:ZDB-GENE-030131-9247]"
"ENSDARG00000099960";79;"ENSDARG00000099960";"elovl1a";6,80319480774163;0,886026694086765;2,04196210716841;-1,48016331606542;0,605040655581696;3,03966227728754;"0.00390280090339246      .";"11 x 9";"2 NA";"ELOVL fatty acid elongase 1a [Source:ZFIN;Acc:ZDB-GENE-041010-66]"
"ENSDARG00000076487";80;"ENSDARG00000076487";"haao";5,21580688550035;1,06553920741494;2,03431561594935;-1,63321041465223;0,896443069302006;8,09139150739539;"2.39204131391446e-07      .";"8 x 8";"13 NA";"3-hydroxyanthranilate 3,4-dioxygenase [Source:ZFIN;Acc:ZDB-GENE-041114-89]"
"ENSDARG00000099546";81;"ENSDARG00000099546";"kynu";5,19736932089262;1,13366273374555;2,03244765065757;-1,54709150471915;0,749077969908788;4,52285885583674;"0.000173382215459927      .";"8 x 9";"6 NA";"kynureninase [Source:ZFIN;Acc:ZDB-GENE-120215-204]"
"ENSDARG00000061710";82;"ENSDARG00000061710";"map3k8";5,15011128736191;1,1028263835883;2,03074972498481;-1,54002779982197;0,707465786016528;4,00406477236761;"0.0005116217050114      .";"9 x 7";"12 NA";"mitogen-activated protein kinase kinase kinase 8 [Source:ZFIN;Acc:ZDB-GENE-100316-8]"
"ENSDARG00000013855";83;"ENSDARG00000013855";"slc12a3";5,48259064773474;0,986030825950445;2,02995237847971;-1,46658910760868;0,574955596423728;2,81088442279094;"0.00627807718744922      .";"10 x 9";"18 NA";"solute carrier family 12 (sodium/chloride transporter), member 3 [Source:ZFIN;Acc:ZDB-GENE-030131-9505]"
"ENSDARG00000040249";84;"ENSDARG00000040249";"tlr18";5,60155315034936;1,05528534929522;2,02200454799204;-1,77832781140537;0,730584689503484;4,2797952578662;"0.000287175594507305      .";"8 x 9";"16 NA";"toll-like receptor 18 [Source:ZFIN;Acc:ZDB-GENE-040220-2]"
"ENSDARG00000079486";85;"ENSDARG00000079486";"fam20a";5,15246780406017;0,773252617163746;2,02000190390184;-0,818660338911802;0,715700404449647;4,0990423583447;"0.000419118589414458      .";"8 x 10";"12 NA";"family with sequence similarity 20, member A [Source:ZFIN;Acc:ZDB-GENE-081022-117]"
"ENSDARG00000088390";86;"ENSDARG00000088390";"nme4";4,18264406545981;0,881337124507058;2,0188832992988;-0,912488321761483;0,380936497015192;1,64800346628907;"0.0594231764790435      .";"4 x 15";"3 NA";"NME/NM23 nucleoside diphosphate kinase 4 [Source:ZFIN;Acc:ZDB-GENE-040426-1043]"
"ENSDARG00000099411";87;"ENSDARG00000099411";"zgc:158343";8,41196568318048;1,27273783240794;2,01831647093944;-2,00959456363681;0,870031235058869;7,05912560650234;"1.35074725826634e-06      .";"8 x 8";"5 NA";"zgc:158343 [Source:ZFIN;Acc:ZDB-GENE-061201-9]"
"ENSDARG00000095798";88;"ENSDARG00000095798";"";4,30586367286206;1,07769305169135;2,00549976811985;-1,08414226420506;0,876370013709681;7,27823959145261;"9.24452682626864e-07      .";"8 x 8";"22 NA";""
"ENSDARG00000005112";89;"ENSDARG00000005112";"cdh17";8,28741728470669;1,41966985194443;2,00323541725277;-2,71817437691953;0,707819127864644;4,00807148576228;"0.000507330659590632      .";"8 x 9";"16 NA";"cadherin 17, LI cadherin (liver-intestine) [Source:ZFIN;Acc:ZDB-GENE-030910-3]"
"ENSDARG00000100461";90;"ENSDARG00000100461";"";7,81978949298261;1,14587473795613;2,00311034544938;-1,59843826673845;0,853936582711653;6,56398295769682;"3.25949737367548e-06      .";"9 x 8";"KN149704.1 NA";""
