"";"Rank";"ID";"Symbol";"mean expression";"SD";"max delta e";"min delta e";"correlation";"->t.score";"->p.value";"Metagene";"Chromosome";"Description"
"ENSDARG00000024189";37;"ENSDARG00000024189";"pnocb";5,18657973637019;2,38675371356384;4,25168679783619;-3,15176398466384;0,633325046987567;3,27348022599703;"0.00238944700511956      .";"4 x 2";"20 NA";"prepronociceptin b [Source:ZFIN;Acc:ZDB-GENE-040114-1]"
"ENSDARG00000037281";38;"ENSDARG00000037281";"fgg";6,96395624139971;2,74970059900424;4,21788758926045;-4,69309333065795;0,853899957119908;6,56294348062745;"3.26564600861001e-06      .";"1 x 5";"1 NA";"fibrinogen gamma chain [Source:ZFIN;Acc:ZDB-GENE-040426-1998]"
"ENSDARG00000070991";39;"ENSDARG00000070991";"mlpha";8,49887198709829;4,25240284680354;4,20750369425998;-6,0884385931294;0,975169019681727;17,6133036201224;"3.36153327396005e-12      .";"1 x 1";"6 NA";"melanophilin a [Source:ZFIN;Acc:ZDB-GENE-050208-724]"
"ENSDARG00000017444";40;"ENSDARG00000017444";"hal";4,57747147451316;1,86791039599306;4,1905907145199;-1,87050032622153;0,667530909945759;3,58607020829048;"0.0012354336693895      .";"1 x 6";"25 NA";"histidine ammonia-lyase [Source:ZFIN;Acc:ZDB-GENE-070410-5]"
"ENSDARG00000090637";41;"ENSDARG00000090637";"myh6";8,0358473296379;3,57348289691512;4,18548477253519;-5,40777765748143;0,761386054335474;4,6977480551009;"0.000120981746347448      .";"2 x 1";"20 NA";"myosin, heavy chain 6, cardiac muscle, alpha [Source:ZFIN;Acc:ZDB-GENE-031112-1]"
"ENSDARG00000054319";42;"ENSDARG00000054319";"oxct1b";4,46402982365284;2,23305656427095;4,14704354619357;-2,20632640535615;0,63332866290124;3,27351143283279;"0.00238929001507904      .";"1 x 6";"21 NA";"3-oxoacid CoA transferase 1b [Source:ZFIN;Acc:ZDB-GENE-060929-212]"
"ENSDARG00000045601";43;"ENSDARG00000045601";"cax1";9,06941906750084;4,23428203041282;4,1388822092733;-6,82895596926325;0,928074662016862;9,96873446283566;"1.43456750922866e-08      .";"1 x 1";"4 NA";"cation/H+ exchanger protein 1 [Source:ZFIN;Acc:ZDB-GENE-030131-3044]"
"ENSDARG00000045792";44;"ENSDARG00000045792";"si:dkey-106n21.1";8,76956913728841;3,56159879048528;4,13872254062007;-5,77943513288816;0,918975448832652;9,32225276191935;"3.613325971763e-08      .";"1 x 1";"25 NA";"si:dkey-106n21.1 [Source:ZFIN;Acc:ZDB-GENE-131120-167]"
"ENSDARG00000020610";45;"ENSDARG00000020610";"tnnt2a";6,3824946610407;2,89500622408929;4,1294449297807;-4,39614228187073;0,72426205086213;4,20151400843509;"0.00033817525624813      .";"4 x 1";"23 NA";"troponin T type 2a (cardiac) [Source:ZFIN;Acc:ZDB-GENE-000626-1]"
"ENSDARG00000015866";46;"ENSDARG00000015866";"apoa2";9,52012170958838;3,11169143802055;4,09280905061893;-6,88632003306726;0,853360543594904;6,5476758724642;"3.35736092771377e-06      .";"1 x 4";"16 NA";"apolipoprotein A-II [Source:ZFIN;Acc:ZDB-GENE-030131-1046]"
"ENSDARG00000052708";47;"ENSDARG00000052708";"tnni1b";7,690002810294;3,10467023066484;4,08398101881009;-4,68512686622511;0,710251458216578;4,03581742581763;"0.000478597450773166      .";"4 x 1";"6 NA";"troponin I type 1b (skeletal, slow) [Source:ZFIN;Acc:ZDB-GENE-041212-37]"
"ENSDARG00000003902";48;"ENSDARG00000003902";"ctsl.1";7,49978488671908;3,03594381775542;4,07799383397545;-5,32060892658883;0,892783625747432;7,92729763483566;"3.1207380146725e-07      .";"1 x 4";"17 NA";"cathepsin L.1 [Source:ZFIN;Acc:ZDB-GENE-040718-61]"
"ENSDARG00000012694";49;"ENSDARG00000012694";"c3a.1";8,47491433589512;2,17801990687547;4,03611962748689;-3,76671929153495;0,777858833310376;4,95105348639007;"7.22328440823095e-05      .";"1 x 5";"1 NA";"complement component c3a, duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-990415-35]"
"ENSDARG00000018351";50;"ENSDARG00000018351";"hpda";5,51902743987609;2,26722093856383;4,02051331530055;-2,94067843964387;0,703186917039451;3,95601652583291;"0.000566029312383365      .";"1 x 5";"5 NA";"4-hydroxyphenylpyruvate dioxygenase a [Source:ZFIN;Acc:ZDB-GENE-040426-986]"
"ENSDARG00000042780";51;"ENSDARG00000042780";"apoba";8,12639166898248;2,50616473620002;4,01980464546296;-5,55563958499523;0,868916313605645;7,02212719415646;"1.44098737775433e-06      .";"1 x 4";"17 NA";"apolipoprotein Ba [Source:ZFIN;Acc:ZDB-GENE-070702-4]"
"ENSDARG00000097208";52;"ENSDARG00000097208";"alkbh3";8,15320258324648;3,76319471989184;4,01425873298717;-5,7530883979853;0,963269795262507;14,3484922268388;"7.4214634437908e-11      .";"1 x 1";"25 NA";"si:ch1073-281m9.1 [Source:ZFIN;Acc:ZDB-GENE-131127-435]"
"ENSDARG00000063288";53;"ENSDARG00000063288";"slc2a11b";10,7574820506727;3,88940806504631;4,00316843017727;-6,21919500664261;0,929476277122801;10,078849596152;"1.23111383310004e-08      .";"1 x 1";"5 NA";"solute carrier family 2 (facilitated glucose transporter), member 11b [Source:ZFIN;Acc:ZDB-GENE-070705-96]"
"ENSDARG00000019096";54;"ENSDARG00000019096";"myl7";8,24772941155447;2,69411134889529;3,98677215687396;-4,09317689551053;0,653244212307861;3,45108135308126;"0.00164303030354118      .";"6 x 1";"8 NA";"myosin, light chain 7, regulatory [Source:ZFIN;Acc:ZDB-GENE-991019-3]"
"ENSDARG00000022767";55;"ENSDARG00000022767";"apobb.1";10,7427432911202;2,19121821164179;3,96498018546999;-4,18381774546021;0,84044222561806;6,20365697840434;"6.32003392553315e-06      .";"1 x 5";"20 NA";"apolipoprotein Bb, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-030131-9732]"
"ENSDARG00000076838";56;"ENSDARG00000076838";"apom";5,89746475013348;2,98086640140348;3,96171811587789;-3,80172598531967;0,734057756894041;4,323791869641;"0.000262017182126373      .";"1 x 5";"2 NA";"apolipoprotein M [Source:ZFIN;Acc:ZDB-GENE-010605-5]"
"ENSDARG00000052960";57;"ENSDARG00000052960";"nppa";6,16058308438113;2,87777396379685;3,9410859444357;-4,22198374760159;0,784074270455046;5,05310742600876;"5.87968704983677e-05      .";"3 x 1";"8 NA";"natriuretic peptide A [Source:ZFIN;Acc:ZDB-GENE-030131-95]"
"ENSDARG00000104068";58;"ENSDARG00000104068";"gstp1";11,7107696689132;3,54237821881404;3,93393861376411;-4,94780744496877;0,955942321699004;13,0257534873757;"3.1074820494581e-10      .";"1 x 1";"14 NA";"glutathione S-transferase pi 1 [Source:ZFIN;Acc:ZDB-GENE-020806-4]"
"ENSDARG00000020143";59;"ENSDARG00000020143";"pah";9,50026204146357;2,62317945842444;3,91790264225536;-7,08909919318892;0,715413506459516;4,09567579442099;"0.000422088338931426      .";"1 x 2";"4 NA";"phenylalanine hydroxylase [Source:ZFIN;Acc:ZDB-GENE-031006-2]"
"ENSDARG00000093068";60;"ENSDARG00000093068";"LOC792509";5,73344803892851;2,42591413547782;3,91431321019401;-3,17762237925751;0,650257442255342;3,42369628718075;"0.00174081337221532      .";"1 x 5";"22 NA";"complement component c3b, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-030131-2211]"
"ENSDARG00000007024";61;"ENSDARG00000007024";"";5,71384764118968;2,46105753629126;3,89884706835789;-3,29026660305665;0,783550932384626;5,04436618164993;"5.98397434756759e-05      .";"1 x 5";"11 NA";"urate oxidase [Source:ZFIN;Acc:ZDB-GENE-030826-24]"
"ENSDARG00000076970";62;"ENSDARG00000076970";"si:ch211-165b10.3";6,4623856562145;3,6051307499759;3,87201912702092;-4,46810420699411;0,97658826300562;18,1591939594054;"2.1085355683681e-12      .";"1 x 1";"2 NA";"si:ch211-165b10.3 [Source:ZFIN;Acc:ZDB-GENE-131121-6]"
"ENSDARG00000053973";63;"ENSDARG00000053973";"fetub";6,91907333720782;2,27856343009701;3,8460497528691;-4,24195661478049;0,796080539213862;5,26168394996205;"3.87544359663483e-05      .";"1 x 4";"22 NA";"fetuin B [Source:ZFIN;Acc:ZDB-GENE-050208-4]"
"ENSDARG00000075015";64;"ENSDARG00000075015";"soul5";7,53920363698151;2,7715364704825;3,83248328313332;-5,01074897975008;0,897491684225998;8,13993496294801;"2.21252002940986e-07      .";"1 x 3";"3 NA";"heme-binding protein soul5 [Source:ZFIN;Acc:ZDB-GENE-110718-2]"
"ENSDARG00000006215";65;"ENSDARG00000006215";"akr1b1";10,5232010167236;3,49559039663324;3,8149565479716;-5,77506434298381;0,950765179054017;12,2714132097663;"7.43503814071289e-10      .";"1 x 1";"4 NA";"aldo-keto reductase family 1, member B1 (aldose reductase) [Source:ZFIN;Acc:ZDB-GENE-040625-7]"
"ENSDARG00000077872";66;"ENSDARG00000077872";"";5,33825031927679;2,23442206537254;3,8128026183398;-2,67152249790651;0,781139883046387;5,00445139975683;"6.4849085878449e-05      .";"1 x 5";"15 NA";""
"ENSDARG00000036041";67;"ENSDARG00000036041";"f2";5,85124540001132;2,16987668689385;3,79474690297303;-3,21554279599383;0,772771629337504;4,87027503229157;"8.50825225127139e-05      .";"1 x 5";"7 NA";"coagulation factor II (thrombin) [Source:ZFIN;Acc:ZDB-GENE-030131-4606]"
"ENSDARG00000041998";68;"ENSDARG00000041998";"zgc:113337";9,38031583729548;4,05540552068628;3,79307769886359;-7,08167619041553;0,970848054902648;16,2013392450957;"1.19679821608543e-11      .";"1 x 1";"9 NA";"zgc:113337 [Source:ZFIN;Acc:ZDB-GENE-050306-20]"
"ENSDARG00000008637";69;"ENSDARG00000008637";"mtp";6,08160570397;2,20763491135032;3,77570648310681;-3,48213708831104;0,64872023426904;3,40970953742878;"0.00179296740540158      .";"1 x 6";"1 NA";"microsomal triglyceride transfer protein [Source:ZFIN;Acc:ZDB-GENE-040419-2]"
"ENSDARG00000053269";70;"ENSDARG00000053269";"slc2a15b";10,3532723146732;3,59848376098502;3,75363759943795;-5,75850433860306;0,920941541581436;9,45280740861877;"2.98749535110332e-08      .";"1 x 1";"1 NA";"solute carrier family 2 (facilitated glucose transporter), member 15b [Source:ZFIN;Acc:ZDB-GENE-050508-1]"
"ENSDARG00000098700";71;"ENSDARG00000098700";"il1b";6,81892133615638;2,56955876157519;3,74972198961209;-3,98055571145669;0,643701963614544;3,36454680181067;"0.00197220705217682      .";"2 x 5";"10 NA";"interleukin 1, beta [Source:ZFIN;Acc:ZDB-GENE-040702-2]"
"ENSDARG00000090682";72;"ENSDARG00000090682";"si:ch211-108c6.2";9,21469938761589;4,05162904090392;3,74715027021698;-6,93718060798909;0,944731074797059;11,5265119695958;"1.83916659679539e-09      .";"1 x 1";"5 NA";"si:ch211-108c6.2 [Source:ZFIN;Acc:ZDB-GENE-040724-7]"
"ENSDARG00000002197";73;"ENSDARG00000002197";"";7,85360797819921;1,88167870339857;3,72765467274675;-2,36266274086923;0,707533784247304;4,00483536940802;"0.000510793583297531      .";"1 x 6";"13 NA";"phosphorylase, glycogen, liver [Source:ZFIN;Acc:ZDB-GENE-041205-1]"
"ENSDARG00000102020";74;"ENSDARG00000102020";"pnpla3";7,03059292396527;3,17208259871397;3,72661034691874;-4,83797704366014;0,961557835240629;14,0065419313587;"1.0627143609554e-10      .";"1 x 1";"4 NA";"patatin-like phospholipase domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-040718-27]"
"ENSDARG00000038439";75;"ENSDARG00000038439";"fabp10a";5,28456384924288;2,32211960579;3,72266181674701;-2,88046312822014;0,610831898209749;3,08594350447923;"0.00354270336842766      .";"1 x 6";"16 NA";"fatty acid binding protein 10a, liver basic [Source:ZFIN;Acc:ZDB-GENE-020318-1]"
"ENSDARG00000095820";76;"ENSDARG00000095820";"";4,7270843228704;2,15718949665563;3,71739676179081;-2,40882271289288;0,660408153449474;3,51792326294322;"0.00142672678707767      .";"2 x 5";"22 NA";""
"ENSDARG00000097964";77;"ENSDARG00000097964";"arhgef33";8,91498900474662;3,27263843467536;3,71409458795873;-5,25290316316262;0,960246249148441;13,7593601754188;"1.38413280836858e-10      .";"1 x 1";"17 NA";"Rho guanine nucleotide exchange factor (GEF) 33 [Source:ZFIN;Acc:ZDB-GENE-131121-574]"
"ENSDARG00000056314";78;"ENSDARG00000056314";"a2ml";7,48656168435061;2,13783873471539;3,70018467779421;-2,907674637643;0,819102122663678;5,71153400705851;"1.60643678545069e-05      .";"1 x 5";"15 NA";"alpha-2-macroglobulin-like [Source:ZFIN;Acc:ZDB-GENE-090212-1]"
"ENSDARG00000069159";79;"ENSDARG00000069159";"rab38b";6,54216908239546;2,94901804812261;3,69264851290827;-4,12177089089205;0,90125454321442;8,32010418004564;"1.66055649231112e-07      .";"1 x 1";"10 NA";"RAB38b, member of RAS oncogene family [Source:ZFIN;Acc:ZDB-GENE-091204-345]"
"ENSDARG00000103466";80;"ENSDARG00000103466";"ccl35.1";4,71645469039953;2,48561542744637;3,67446555059777;-2,46186860702404;0,879535373796711;7,39363967553213;"7.59051982379688e-07      .";"1 x 4";"25 NA";"chemokine (C-C motif) ligand 35, duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-081022-33]"
"ENSDARG00000099200";81;"ENSDARG00000099200";"";6,91606935228373;2,35277540744301;3,65956581949136;-4,27668024288988;0,868445416371984;7,00663217184577;"1.48063024196787e-06      .";"1 x 4";"19 NA";"zgc:123103 [Source:ZFIN;Acc:ZDB-GENE-051030-105]"
"ENSDARG00000052497";82;"ENSDARG00000052497";"zgc:110789";6,24510597319162;2,59730889533138;3,65926349051307;-3,83678926101363;0,887673904151381;7,71098087302546;"4.45436289853163e-07      .";"1 x 1";"18 NA";"zgc:110789 [Source:ZFIN;Acc:ZDB-GENE-050306-38]"
"ENSDARG00000102456";83;"ENSDARG00000102456";"cfhl4";5,88065493668441;2,38706030897703;3,65454804452033;-3,33281783775791;0,834949664729609;6,06876055841994;"8.13505653873836e-06      .";"1 x 5";"22 NA";"complement factor H like 4 [Source:ZFIN;Acc:ZDB-GENE-030131-251]"
"ENSDARG00000016771";84;"ENSDARG00000016771";"";9,81613898975614;2,3617485441678;3,6537706080348;-5,23919245107716;0,8313369181727;5,98332946586552;"9.55768077870456e-06      .";"1 x 4";"2 NA";"transferrin-a [Source:ZFIN;Acc:ZDB-GENE-980526-35]"
"ENSDARG00000041569";85;"ENSDARG00000041569";"ces2";6,13264077943498;2,51049892717785;3,63695513018131;-3,54596848318776;0,854602142379547;6,58293529370499;"3.14948172763785e-06      .";"1 x 4";"18 NA";"carboxylesterase 2 (intestine, liver) [Source:ZFIN;Acc:ZDB-GENE-061013-99]"
"ENSDARG00000086569";86;"ENSDARG00000086569";"zgc:172051";4,7540495817456;1,93129853852211;3,63466960173984;-2,03993151381797;0,66261586217887;3,53886120243654;"0.00136499967777648      .";"1 x 6";"3 NA";"zgc:172051 [Source:ZFIN;Acc:ZDB-GENE-080219-23]"
"ENSDARG00000069630";87;"ENSDARG00000069630";"tat";9,07572056702666;3,87403889529122;3,62582760010426;-6,81201208332777;0,961445143673854;13,9848197656894;"1.08750564109528e-10      .";"1 x 1";"18 NA";"tyrosine aminotransferase [Source:ZFIN;Acc:ZDB-GENE-030131-1144]"
"ENSDARG00000004954";88;"ENSDARG00000004954";"grna";7,36660717952344;2,59552949022201;3,6254996064841;-4,81474317181832;0,881575937644288;7,47031416322031;"6.66520170167217e-07      .";"1 x 3";"3 NA";"granulin a [Source:ZFIN;Acc:ZDB-GENE-030131-8434]"
"ENSDARG00000075265";89;"ENSDARG00000075265";"plaua";5,90478643195371;2,40260199843863;3,6204855952015;-3,17847339819361;0,65895511486997;3,50423107479076;"0.00146859117869724      .";"8 x 1";"13 NA";"plasminogen activator, urokinase a [Source:ZFIN;Acc:ZDB-GENE-090313-278]"
"ENSDARG00000089310";90;"ENSDARG00000089310";"gc";4,60953685152096;1,96339535375493;3,61564429312076;-2,03965394817931;0,669041936054819;3,60075210935907;"0.00119770194188995      .";"1 x 6";"5 NA";"group-specific component (vitamin D binding protein) [Source:ZFIN;Acc:ZDB-GENE-040718-307]"
"ENSDARG00000091813";91;"ENSDARG00000091813";"si:dkey-21a6.5";8,13582656762197;3,44125619732511;3,6133691157864;-5,93747425840402;0,924004509785613;9,66578496127888;"2.19936446832492e-08      .";"1 x 1";"17 NA";"si:dkey-21a6.5 [Source:ZFIN;Acc:ZDB-GENE-131121-257]"
