"";"Rank";"ID";"Symbol";"mean expression";"SD";"max delta e";"min delta e";"correlation";"->t.score";"->p.value";"Metagene";"Chromosome";"Description"
"ENSDARG00000105274";17;"ENSDARG00000105274";"";8,64718964980389;2,17879735360545;4,54626445154794;-3,73072381527996;0,8387506091876;6,16144227208392;"6.83777759813431e-06      .";"1 x 36";"KN150214.1 NA";""
"ENSDARG00000042529";18;"ENSDARG00000042529";"gnat2";6,37187910880179;2,42906864015971;4,54549381932434;-4,05644140282481;0,799949696155496;5,33240193682723;"3.36868673348478e-05      .";"1 x 36";"8 NA";"guanine nucleotide binding protein (G protein), alpha transducing activity polypeptide 2 [Source:ZFIN;Acc:ZDB-GENE-011128-10]"
"ENSDARG00000044862";19;"ENSDARG00000044862";"opn1lw1";4,72352925053153;2,16944745609141;4,24724415205577;-2,49860280375207;0,748289357182528;4,51203140102734;"0.000177304881396334      .";"1 x 35";"11 NA";"opsin 1 (cone pigments), long-wave-sensitive, 1 [Source:ZFIN;Acc:ZDB-GENE-990604-41]"
"ENSDARG00000012366";20;"ENSDARG00000012366";"fbp2";4,49689436564723;1,78533876184122;4,22585513947134;-1,92535117873157;0,61889950839061;3,15174032947443;"0.00308630866609816      .";"1 x 33";"5 NA";"fructose-1,6-bisphosphatase 2 [Source:ZFIN;Acc:ZDB-GENE-040822-23]"
"ENSDARG00000056873";21;"ENSDARG00000056873";"and3";5,18360516412716;1,63981096591379;4,18992959158216;-2,48056404811997;0,808392187651222;5,49324769102325;"2.45496627068187e-05      .";"1 x 31";"10 NA";"actinodin3 [Source:ZFIN;Acc:ZDB-GENE-040724-185]"
"ENSDARG00000034588";22;"ENSDARG00000034588";"scn4ab";6,0970119804399;1,99114139231217;4,18521997710896;-3,5491748815134;0,823146787574138;5,79855771559118;"1.3589178014195e-05      .";"1 x 36";"3 NA";"sodium channel, voltage-gated, type IV, alpha, b [Source:ZFIN;Acc:ZDB-GENE-051201-1]"
"ENSDARG00000102558";23;"ENSDARG00000102558";"pde6h";5,34560318293427;2,15649899900696;4,16299071689539;-2,82697494444731;0,713731929528194;4,07602855236131;"0.000439849933170144      .";"1 x 35";"6 NA";"phosphodiesterase 6H, cGMP-specific, cone, gamma [Source:ZFIN;Acc:ZDB-GENE-040426-1754]"
"ENSDARG00000023082";24;"ENSDARG00000023082";"krt1-19d";5,48261177920056;2,288322052013;4,1211599706248;-3,11806382423876;0,849676895652673;6,44544633192481;"4.0448226439338e-06      .";"1 x 30";"19 NA";"keratin, type 1, gene 19d [Source:ZFIN;Acc:ZDB-GENE-060316-1]"
"ENSDARG00000020602";25;"ENSDARG00000020602";"grk7a";5,33254833286461;2,18203947567593;4,10603957936707;-2,90378584682252;0,757810276657129;4,64575846232772;"0.000134600448651989      .";"1 x 35";"2 NA";"G protein-coupled receptor kinase 7a [Source:ZFIN;Acc:ZDB-GENE-050824-1]"
"ENSDARG00000014840";26;"ENSDARG00000014840";"prph2b";4,60232166341595;2,04380118646713;4,04967518518222;-2,2935496730094;0,806817421230769;5,46253388837732;"2.60720584617236e-05      .";"1 x 35";"13 NA";"peripherin 2b (retinal degeneration, slow) [Source:ZFIN;Acc:ZDB-GENE-000616-9]"
"ENSDARG00000071173";27;"ENSDARG00000071173";"slc12a10.2";5,9560979625648;2,32848106673285;4,03437201691292;-3,47957179744746;0,870894085341635;7,08806451767644;"1.28428721790641e-06      .";"1 x 36";"7 NA";"solute carrier family 12 (sodium/potassium/chloride transporters), member 10, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-060503-425]"
"ENSDARG00000098475";28;"ENSDARG00000098475";"arr3b";6,0128595104997;2,55384684330088;3,99208587064563;-3,61383311535388;0,822218465513061;5,77834769259432;"1.41263829317451e-05      .";"1 x 36";"14 NA";"arrestin 3b, retinal (X-arrestin) [Source:ZFIN;Acc:ZDB-GENE-030616-74]"
"ENSDARG00000092947";29;"ENSDARG00000092947";"cyt1";12,8421646764312;1,77016637507732;3,92247260584298;-3,30487978177614;0,575105995989494;2,81198301576306;"0.00626385518361594      .";"1 x 28";"19 NA";"type I cytokeratin, enveloping layer [Source:ZFIN;Acc:ZDB-GENE-991008-6]"
"ENSDARG00000089060";30;"ENSDARG00000089060";"kcnj1a.5";4,65795130045472;1,85747979887203;3,86465337204399;-2,02748525677608;0,314692170937874;1,32614509954719;"0.101706213349601      .";"1 x 26";"18 NA";"potassium inwardly-rectifying channel, subfamily J, member 1a, tandem duplicate 5 [Source:ZFIN;Acc:ZDB-GENE-050420-120]"
"ENSDARG00000086248";31;"ENSDARG00000086248";"kcnj1a.3";4,67548106190805;1,84081972502273;3,84479824009964;-1,98361220500556;0,267013421511694;1,1082926785059;"0.14205898480988      .";"1 x 26";"18 NA";"potassium inwardly-rectifying channel, subfamily J, member 1a, tandem duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-050420-256]"
"ENSDARG00000035891";32;"ENSDARG00000035891";"acana";8,1342906115029;2,70380375631461;3,81612963126208;-5,55249246942052;0,901245954536801;8,31968187783695;"1.66166602921791e-07      .";"1 x 37";"7 NA";"aggrecan a [Source:ZFIN;Acc:ZDB-GENE-050208-221]"
"ENSDARG00000004748";33;"ENSDARG00000004748";"zgc:100868";6,75199037199859;1,70861991247013;3,80736619126167;-3,871258551806;0,648820880140659;3,41062308097484;"0.00178951403971017      .";"1 x 28";"3 NA";"zgc:100868 [Source:ZFIN;Acc:ZDB-GENE-040801-33]"
"ENSDARG00000056248";34;"ENSDARG00000056248";"si:dkey-183i3.5";7,42748374811242;2,61764631495168;3,77057896313003;-5,03350672258472;0,755683479248559;4,61530482870169;"0.000143296627404199      .";"1 x 37";"21 NA";"si:dkey-183i3.5 [Source:ZFIN;Acc:ZDB-GENE-030131-8568]"
"ENSDARG00000036832";35;"ENSDARG00000036832";"cyt1l";12,5930346102858;1,69213939670184;3,70999594257396;-3,27686034081235;0,527142330858155;2,48132075124618;"0.0122899737073303      .";"1 x 28";"19 NA";"type I cytokeratin, enveloping layer, like [Source:ZFIN;Acc:ZDB-GENE-061026-4]"
"ENSDARG00000001993";36;"ENSDARG00000001993";"myhb";7,67992293388851;2,66863122686119;3,6878174779775;-5,36210642156216;0,625058074723224;3,20305145736752;"0.00277102566558141      .";"1 x 36";"6 NA";"myosin, heavy chain b [Source:ZFIN;Acc:ZDB-GENE-081124-1]"
"ENSDARG00000038018";37;"ENSDARG00000038018";"prph2a";4,95477473224553;1,62147384050133;3,64134272151965;-2,01988212352628;0,473185289200253;2,14849126418803;"0.0236647041626262      .";"4 x 30";"12 NA";"peripherin 2a (retinal degeneration, slow) [Source:ZFIN;Acc:ZDB-GENE-000616-8]"
"ENSDARG00000103543";38;"ENSDARG00000103543";"gngt2b";4,60900931439897;1,90203143327304;3,6304053324065;-1,95356127025617;0,70173259662761;3,93988083480963;"0.000585582518962013      .";"1 x 34";"12 NA";"guanine nucleotide binding protein (G protein), gamma transducing activity polypeptide 2b [Source:ZFIN;Acc:ZDB-GENE-091020-4]"
"ENSDARG00000014496";39;"ENSDARG00000014496";"trpv6";6,63641125689354;1,85630093227124;3,62731467316493;-3,67613624533957;0,8333429336269;6,03045425795513;"8.74361547809066e-06      .";"1 x 37";"16 NA";"transient receptor potential cation channel, subfamily V, member 6 [Source:ZFIN;Acc:ZDB-GENE-040624-12]"
"ENSDARG00000043806";40;"ENSDARG00000043806";"";7,5496132826157;2,47281433816931;3,58719646461033;-4,99268575293944;0,873295068045767;7,17003282553242;"1.11394544421994e-06      .";"1 x 37";"10 NA";"periostin, osteoblast specific factor a [Source:ZFIN;Acc:ZDB-GENE-091113-23]"
"ENSDARG00000036186";41;"ENSDARG00000036186";"mbpa";5,43041642150739;2,24135095969357;3,57899939672961;-2,80637699224159;0,703218588727574;3,95636901183579;"0.000565609608147444      .";"1 x 35";"19 NA";"myelin basic protein a [Source:ZFIN;Acc:ZDB-GENE-030128-2]"
"ENSDARG00000058556";42;"ENSDARG00000058556";"";4,84658368555342;1,96682730597569;3,5737844732951;-2,39957560597157;0,858343036217931;6,69173867412108;"2.58849341505663e-06      .";"1 x 36";"25 NA";"mucin 5.2 [Source:ZFIN;Acc:ZDB-GENE-121108-1]"
"ENSDARG00000090268";43;"ENSDARG00000090268";"krtt1c19e";10,3186710792636;2,40855304503208;3,56398312635009;-5,56469275767405;0,73209370538275;4,29882250201851;"0.000276006870191026      .";"1 x 37";"19 NA";"keratin type 1 c19e [Source:ZFIN;Acc:ZDB-GENE-050506-95]"
"ENSDARG00000074390";44;"ENSDARG00000074390";"tmem176l.4";6,2717722936343;1,67675712907132;3,51299485182783;-3,1205697605369;0,634598074843549;3,28448917206626;"0.00233469360790972      .";"1 x 28";"16 NA";"transmembrane protein 176l.4 [Source:ZFIN;Acc:ZDB-GENE-030131-3532]"
"ENSDARG00000099117";45;"ENSDARG00000099117";"si:dkey-33i11.4";5,61983934352375;1,77520264385603;3,5116398629438;-2,67860464069642;0,568192145334402;2,76191501439254;"0.00694475376948667      .";"1 x 28";"16 NA";"si:dkey-33i11.4 [Source:ZFIN;Acc:ZDB-GENE-030131-33]"
"ENSDARG00000045799";46;"ENSDARG00000045799";"acanb";7,15495926066635;2,62645134870975;3,51028401597873;-4,72906753898271;0,925226477501031;9,75423491989364;"1.93946069204642e-08      .";"1 x 37";"25 NA";"aggrecan b [Source:ZFIN;Acc:ZDB-GENE-100422-16]"
"ENSDARG00000001760";47;"ENSDARG00000001760";"";7,61167917305189;2,43142225403724;3,49981692647723;-5,20757845202916;0,928861492480945;10,030164458473;"1.31703978833997e-08      .";"1 x 37";"16 NA";"tenascin XBa [Source:ZFIN;Acc:ZDB-GENE-070103-5]"
"ENSDARG00000056836";48;"ENSDARG00000056836";"si:ch211-125o16.4";7,57097060256518;1,51248679841919;3,44989297985189;-2,1920084166311;0,502345787816053;2,32388141302758;"0.0168132650656428      .";"1 x 27";"17 NA";"si:ch211-125o16.4 [Source:ZFIN;Acc:ZDB-GENE-131120-100]"
"ENSDARG00000078052";49;"ENSDARG00000078052";"";7,25802399251923;2,21267744001457;3,44223470480309;-4,64254603012354;0,852530295346077;6,5243274170921;"3.50284141559243e-06      .";"1 x 37";"8 NA";"elastin microfibril interfacer 3a [Source:ZFIN;Acc:ZDB-GENE-080612-2]"
"ENSDARG00000043128";50;"ENSDARG00000043128";"cldne";6,58908159424348;1,63995284401297;3,39841618310463;-3,43491065487692;0,660443055837304;3,51825301202517;"0.00142573338685525      .";"1 x 28";"15 NA";"claudin e [Source:ZFIN;Acc:ZDB-GENE-010328-5]"
"ENSDARG00000069415";51;"ENSDARG00000069415";"col17a1a";7,75523046479722;1,96792560363926;3,39466301463555;-5,13327328194761;0,800170992016909;5,336501658269;"3.34149326344235e-05      .";"1 x 36";"1 NA";"collagen, type XVII, alpha 1a [Source:ZFIN;Acc:ZDB-GENE-090313-107]"
"ENSDARG00000017624";52;"ENSDARG00000017624";"krt4";13,839662294458;1,79365155874225;3,37942963283449;-4,07443195606147;0,693706860475718;3,85254945815122;"0.000703868730831836      .";"1 x 28";"6 NA";"keratin 4 [Source:ZFIN;Acc:ZDB-GENE-000607-83]"
"ENSDARG00000019902";53;"ENSDARG00000019902";"rcvrn2";6,88281900976919;2,3012823239756;3,3776998683412;-4,25598623050071;0,931309401644882;10,2277334580069;"1.0031000363675e-08      .";"1 x 37";"16 NA";"recoverin 2 [Source:ZFIN;Acc:ZDB-GENE-030131-7590]"
"ENSDARG00000060893";54;"ENSDARG00000060893";"col8a2";8,68308638683669;1,9624165906792;3,36116999285173;-3,38196989582373;0,588052729547082;2,90819141052861;"0.00513247994915766      .";"2 x 30";"19 NA";"collagen, type VIII, alpha 2 [Source:ZFIN;Acc:ZDB-GENE-060503-488]"
"ENSDARG00000101199";55;"ENSDARG00000101199";"rbp4";8,90734697621315;2,73680563892067;3,36034975885597;-6,43458136436215;0,783399994206498;5,04185025637299;"6.01434175907523e-05      .";"1 x 37";"12 NA";"retinol binding protein 4, plasma [Source:ZFIN;Acc:ZDB-GENE-000210-19]"
"ENSDARG00000073699";56;"ENSDARG00000073699";"col9a1a";9,57435876670432;2,01625291458631;3,34624565851257;-3,34213148084142;0,945699906425731;11,6379133514186;"1.60146207406342e-09      .";"1 x 36";"11 NA";"collagen, type IX, alpha 1a [Source:ZFIN;Acc:ZDB-GENE-080721-25]"
"ENSDARG00000092730";57;"ENSDARG00000092730";"si:dkey-22i16.3";5,1943058502207;2,1486206999653;3,33149435265334;-2,54505843970958;0,836220018189671;6,09940937690516;"7.67989699101967e-06      .";"1 x 35";"1 NA";"si:dkey-22i16.3 [Source:ZFIN;Acc:ZDB-GENE-071005-4]"
"ENSDARG00000009018";58;"ENSDARG00000009018";"rhbg";7,29924531577514;2,14704247265133;3,31783810904287;-4,5348868992767;0,882012670507573;7,48696595200881;"6.48032284500388e-07      .";"1 x 37";"16 NA";"Rh family, B glycoprotein (gene/pseudogene) [Source:ZFIN;Acc:ZDB-GENE-030131-9542]"
"ENSDARG00000026820";59;"ENSDARG00000026820";"gc3";5,65666206512957;1,61730896906779;3,26031269276855;-2,37092893806922;0,826539439392719;5,87365823130055;"1.17714830800697e-05      .";"1 x 34";"5 NA";"guanylyl cyclase 3 [Source:ZFIN;Acc:ZDB-GENE-011128-9]"
"ENSDARG00000060439";60;"ENSDARG00000060439";"clcn2c";4,82551916739361;1,5914013748626;3,25932262809971;-1,88459378220383;0,804681896610916;5,4214148627957;"2.82643502895752e-05      .";"1 x 34";"15 NA";"chloride channel 2c [Source:ZFIN;Acc:ZDB-GENE-050506-73]"
"ENSDARG00000024492";61;"ENSDARG00000024492";"col9a2";10,3385436410053;2,13794018045179;3,25498986293065;-4,12479717124063;0,963938248819108;14,4884485935179;"6.42087494284738e-11      .";"1 x 37";"19 NA";"procollagen, type IX, alpha 2 [Source:ZFIN;Acc:ZDB-GENE-030131-9786]"
"ENSDARG00000104359";62;"ENSDARG00000104359";"anxa1c";6,10701690314889;1,71867007698806;3,25485308214749;-3,18011946682397;0,24383296800403;1,00568625648725;"0.164767274243675      .";"1 x 27";"5 NA";"annexin A1c [Source:ZFIN;Acc:ZDB-GENE-030131-5274]"
"ENSDARG00000060682";63;"ENSDARG00000060682";"agr1";5,02322429323846;1,52346420507428;3,25090825297877;-1,91056538417042;0,253040553595236;1,04621042923257;"0.155506355145645      .";"1 x 27";"9 NA";"anterior gradient 1 [Source:ZFIN;Acc:ZDB-GENE-030131-7249]"
"ENSDARG00000061436";64;"ENSDARG00000061436";"col6a2";10,7298869269978;1,47615572679268;3,24785144534295;-2,13406097101149;0,832744833498224;6,01632329116734;"8.97987897885422e-06      .";"1 x 34";"11 NA";"collagen, type VI, alpha 2 [Source:ZFIN;Acc:ZDB-GENE-070501-7]"
"ENSDARG00000021787";65;"ENSDARG00000021787";"abcb5";6,70740458903482;1,67656708127335;3,24467760431953;-3,74679835450668;0,500466827493348;2,31227733173651;"0.0172021534266675      .";"1 x 27";"16 NA";"ATP-binding cassette, sub-family B (MDR/TAP), member 5 [Source:ZFIN;Acc:ZDB-GENE-030131-6414]"
"ENSDARG00000059163";66;"ENSDARG00000059163";"irbp";5,59493257232008;1,58275316969646;3,23416608670315;-2,34219397479343;0,953928011694889;12,7175319104855;"4.4152825839916e-10      .";"1 x 35";"12 NA";"interphotoreceptor retinoid-binding protein [Source:ZFIN;Acc:ZDB-GENE-990415-132]"
"ENSDARG00000042988";67;"ENSDARG00000042988";"slc24a2";5,42724028956912;1,52451412941565;3,19038353714875;-2,16117122260536;0,781107250373864;5,00391514265614;"6.49192463710868e-05      .";"1 x 34";"1 NA";"solute carrier family 24 (sodium/potassium/calcium exchanger), member 2 [Source:ZFIN;Acc:ZDB-GENE-060825-277]"
"ENSDARG00000074908";68;"ENSDARG00000074908";"col6a1";10,2856979202006;1,39546939990571;3,17417119829527;-1,92246341560623;0,849980754860515;6,4537478107426;"3.98388433575647e-06      .";"1 x 34";"11 NA";"collagen, type VI, alpha 1 [Source:ZFIN;Acc:ZDB-GENE-070501-6]"
"ENSDARG00000034677";69;"ENSDARG00000034677";"scel";5,83603439656714;1,47303813837273;3,11744138335304;-2,60937784213225;0,624708812181901;3,20011563769128;"0.00278817550579613      .";"1 x 28";"9 NA";"sciellin [Source:ZFIN;Acc:ZDB-GENE-030616-15]"
"ENSDARG00000055192";70;"ENSDARG00000055192";"";6,76506244487159;2,2653224376064;3,11632106995843;-4,11710089344449;0,762790264910441;4,71844130585937;"0.000115961265828135      .";"1 x 36";"2 NA";"zgc:136930 [Source:ZFIN;Acc:ZDB-GENE-060312-16]"
"ENSDARG00000100095";71;"ENSDARG00000100095";"anxa1b";6,04233992023022;1,75461195654715;3,11493841593282;-2,87194740557736;0,447830662788699;2,00345129772848;"0.0311831658272017      .";"1 x 27";"5 NA";"annexin A1b [Source:ZFIN;Acc:ZDB-GENE-030131-6554]"
"ENSDARG00000063133";72;"ENSDARG00000063133";"slc4a10a";8,1719246096392;1,76580877639746;3,09902541148655;-4,77682053252901;0,722523752846018;4,1803881177597;"0.000353453228896905      .";"1 x 36";"11 NA";"solute carrier family 4, sodium bicarbonate transporter, member 10a [Source:ZFIN;Acc:ZDB-GENE-100215-3]"
"ENSDARG00000088885";73;"ENSDARG00000088885";"si:ch1073-340i21.3";5,11016407842075;1,39174053879756;3,09735868809771;-1,93468303396173;0,394551695570927;1,71754475586818;"0.052584512725945      .";"1 x 27";"15 NA";"si:ch1073-340i21.3 [Source:ZFIN;Acc:ZDB-GENE-030131-199]"
"ENSDARG00000019808";74;"ENSDARG00000019808";"evpla";7,89958839744499;1,50706796812522;3,09251838856255;-3,53377296692481;0,53958449399365;2,56355545905331;"0.0104121349110241      .";"1 x 27";"6 NA";"envoplakin a [Source:ZFIN;Acc:ZDB-GENE-030829-19]"
"ENSDARG00000102414";75;"ENSDARG00000102414";"wu:fd14a01";7,1194672135096;1,99768743720957;3,08676348840552;-4,32427908062716;0,583001934728535;2,87026664731339;"0.00555251687073688      .";"1 x 35";"22 NA";"myosin, heavy polypeptide 1.1, skeletal muscle [Source:ZFIN;Acc:ZDB-GENE-000322-5]"
"ENSDARG00000044935";76;"ENSDARG00000044935";"hpdb";5,83114465829437;1,92242244360501;3,07026233965537;-2,92199498146528;0,812504910494641;5,57508432687171;"2.09256861223306e-05      .";"1 x 35";"8 NA";"4-hydroxyphenylpyruvate dioxygenase b [Source:ZFIN;Acc:ZDB-GENE-040808-62]"
"ENSDARG00000058206";77;"ENSDARG00000058206";"si:ch211-153b23.5";5,67157685960437;1,36017047743877;3,05363084350336;-2,04358764814033;0,649440309573778;3,41625233921151;"0.00176837985071576      .";"1 x 27";"14 NA";"si:ch211-153b23.5 [Source:ZFIN;Acc:ZDB-GENE-030131-9744]"
"ENSDARG00000036834";78;"ENSDARG00000036834";"cki";8,65331771370133;1,39889432493252;3,03963452780713;-1,85488117516905;0,613113802021876;3,10439490665607;"0.00340841517297963      .";"1 x 28";"19 NA";"keratin 92 [Source:ZFIN;Acc:ZDB-GENE-050417-363]"
"ENSDARG00000104023";79;"ENSDARG00000104023";"mag";5,53484520269537;1,65883575342288;3,03397081726821;-2,508922463066;0,829851048571514;5,94891317348481;"1.02016449023967e-05      .";"1 x 34";"15 NA";"myelin associated glycoprotein [Source:ZFIN;Acc:ZDB-GENE-041217-24]"
"ENSDARG00000090866";80;"ENSDARG00000090866";"kcnj1a.2";5,01591978625421;1,57799659505049;3,01507252398808;-1,94617557112981;0,430878465700991;1,90990118307633;"0.0371202860753832      .";"1 x 27";"18 NA";"potassium inwardly-rectifying channel, subfamily J, member 1a, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-050327-22]"
"ENSDARG00000058695";81;"ENSDARG00000058695";"";5,12780013621644;1,91378130104045;2,98096496033365;-2,27117756686694;0,934727318941868;10,5212979473051;"6.74164390979115e-09      .";"1 x 36";"2 NA";"discoidin domain receptor tyrosine kinase 2b [Source:ZFIN;Acc:ZDB-GENE-060503-361]"
"ENSDARG00000011640";82;"ENSDARG00000011640";"syt5b";7,30068209060589;1,72478537566555;2,97606327904903;-3,87207137209638;0,816071635235648;5,64803568323968;"1.8161967464625e-05      .";"1 x 35";"24 NA";"synaptotagmin Vb [Source:ZFIN;Acc:ZDB-GENE-050522-134]"
"ENSDARG00000101258";83;"ENSDARG00000101258";"";8,76923993698399;1,42071260798027;2,96512557869949;-1,50643486479635;0,851424956098531;6,49352290211872;"3.7048922510996e-06      .";"1 x 33";"16 NA";"collagen, type XXVII, alpha 1a [Source:ZFIN;Acc:ZDB-GENE-100119-1]"
"ENSDARG00000043242";84;"ENSDARG00000043242";"si:dkey-222f2.1";6,84220047631699;1,8190410483508;2,95133745260651;-3,70581281049928;0,747831999512147;4,50577193251773;"0.000179613825930902      .";"1 x 36";"22 NA";"si:dkey-222f2.1 [Source:ZFIN;Acc:ZDB-GENE-050208-726]"
"ENSDARG00000069027";85;"ENSDARG00000069027";"admb";6,46357482081051;1,38877308255336;2,94478640839238;-2,0322513934301;0,626276640632958;3,21331921233815;"0.00271186031007176      .";"2 x 33";"18 NA";"adrenomedullin b [Source:ZFIN;Acc:ZDB-GENE-120221-6]"
"ENSDARG00000031929";86;"ENSDARG00000031929";"stard14";4,9335192783792;1,1432075184504;2,93998621529373;-1,54276594708758;0,492930241054542;2,26616663549182;"0.018832038393748      .";"1 x 27";"14 NA";"START domain containing 14 [Source:ZFIN;Acc:ZDB-GENE-040426-963]"
"ENSDARG00000034424";87;"ENSDARG00000034424";"atp1b2b";5,4236519820535;1,50961958616453;2,93593403935837;-2,18111031250854;0,798692077593525;5,30921757852585;"3.52682448307995e-05      .";"1 x 34";"5 NA";"ATPase, Na+/K+ transporting, beta 2b polypeptide [Source:ZFIN;Acc:ZDB-GENE-010718-1]"
"ENSDARG00000079245";88;"ENSDARG00000079245";"si:ch211-131e11.19";4,96591038747012;1,13915710202047;2,93286174537983;-1,53701418758615;0,538920227417543;2,55910665708347;"0.0105063113470569      .";"1 x 27";"3 NA";"si:dkey-73p2.2 [Source:ZFIN;Acc:ZDB-GENE-131119-50]"
"ENSDARG00000015947";89;"ENSDARG00000015947";"matn4";11,2685106398842;1,57717311864093;2,91083546277949;-1,97524201794153;0,875404861105994;7,24387382794278;"9.80684391138631e-07      .";"1 x 34";"6 NA";"matrilin 4 [Source:ZFIN;Acc:ZDB-GENE-050208-64]"
"ENSDARG00000057427";90;"ENSDARG00000057427";"sv2ba";5,65867094998355;1,94863671754039;2,90834976693181;-2,73252632335262;0,797530236245426;5,28796970317766;"3.67847933535614e-05      .";"1 x 34";"7 NA";"synaptic vesicle glycoprotein 2Ba [Source:ZFIN;Acc:ZDB-GENE-070209-134]"
