"";"Rank";"ID";"Symbol";"mean expression";"SD";"max delta e";"min delta e";"correlation";"->t.score";"->p.value";"Metagene";"Chromosome";"Description"
"ENSDARG00000055752";11;"ENSDARG00000055752";"npas4a";6,7252071417055;2,50718175308963;4,8502338615258;-4,47313070659867;0,793446078273495;5,21454626301159;"4.2563419702546e-05      .";"1 x 38";"14 NA";"neuronal PAS domain protein 4a [Source:ZFIN;Acc:ZDB-GENE-060616-396]"
"ENSDARG00000056511";12;"ENSDARG00000056511";"arr3a";7,62247424548387;3,06629771774838;4,8349808116145;-5,44721079615071;0,777749904839811;4,94929850633597;"7.2489686370858e-05      .";"1 x 37";"10 NA";"arrestin 3a, retinal (X-arrestin) [Source:ZFIN;Acc:ZDB-GENE-040718-102]"
"ENSDARG00000002696";13;"ENSDARG00000002696";"gnb3b";5,88649085774953;2,98892556521009;4,81791427898357;-3,88717579149275;0,645057410687614;3,37667120407443;"0.00192241066963872      .";"1 x 36";"19 NA";"guanine nucleotide binding protein (G protein), beta polypeptide 3b [Source:ZFIN;Acc:ZDB-GENE-040426-2280]"
"ENSDARG00000054753";14;"ENSDARG00000054753";"col10a1a";7,60919437744343;3,30586394107234;4,75966867759804;-5,54673895924484;0,815335083617529;5,63281547240638;"1.87056399969521e-05      .";"1 x 38";"17 NA";"collagen, type X, alpha 1a [Source:ZFIN;Acc:ZDB-GENE-030131-8373]"
"ENSDARG00000012422";15;"ENSDARG00000012422";"col11a2";11,1631436493863;3,23128286999978;4,71766237383368;-8,25634161773336;0,923692094024348;9,64349966603366;"2.27046715872703e-08      .";"1 x 39";"19 NA";"collagen, type XI, alpha 2 [Source:ZFIN;Acc:ZDB-GENE-000208-23]"
"ENSDARG00000009637";16;"ENSDARG00000009637";"rcvrn3";5,81099794249902;2,37953243378671;4,70892221373461;-3,51817439371359;0,716731009931322;4,11117101890102;"0.000408593905379173      .";"1 x 36";"19 NA";"recoverin 3 [Source:ZFIN;Acc:ZDB-GENE-040426-1661]"
"ENSDARG00000100397";17;"ENSDARG00000100397";"pde6c";5,98767640294791;2,46954699956642;4,57291950481274;-3,71326828511502;0,670042168735075;3,61051528683577;"0.00117325139319746      .";"1 x 36";"12 NA";"phosphodiesterase 6C, cGMP-specific, cone, alpha prime [Source:ZFIN;Acc:ZDB-GENE-040426-1664]"
"ENSDARG00000105274";18;"ENSDARG00000105274";"";8,64718964980389;2,17879735360545;4,54626445154794;-3,73072381527996;0,772440976950603;4,86510675615135;"8.59805639960021e-05      .";"1 x 36";"KN150214.1 NA";""
"ENSDARG00000042529";19;"ENSDARG00000042529";"gnat2";6,37187910880179;2,42906864015971;4,54549381932434;-4,05644140282481;0,684842558254402;3,75930261661913;"0.000856887666386585      .";"1 x 36";"8 NA";"guanine nucleotide binding protein (G protein), alpha transducing activity polypeptide 2 [Source:ZFIN;Acc:ZDB-GENE-011128-10]"
"ENSDARG00000076830";20;"ENSDARG00000076830";"";9,01547856666377;2,95805912663321;4,48759178416784;-6,69883430977268;0,853819019644445;6,56064765706859;"3.27926893817221e-06      .";"1 x 40";"5 NA";"si:dkey-65b12.6 [Source:ZFIN;Acc:ZDB-GENE-060526-329]"
"ENSDARG00000044862";21;"ENSDARG00000044862";"opn1lw1";4,72352925053153;2,16944745609141;4,24724415205577;-2,49860280375207;0,635221449569039;3,28989632091131;"0.00230825753034847      .";"1 x 35";"11 NA";"opsin 1 (cone pigments), long-wave-sensitive, 1 [Source:ZFIN;Acc:ZDB-GENE-990604-41]"
"ENSDARG00000034588";22;"ENSDARG00000034588";"scn4ab";6,0970119804399;1,99114139231217;4,18521997710896;-3,5491748815134;0,755896215243639;4,61833555446811;"0.000142406025285702      .";"1 x 36";"3 NA";"sodium channel, voltage-gated, type IV, alpha, b [Source:ZFIN;Acc:ZDB-GENE-051201-1]"
"ENSDARG00000102558";23;"ENSDARG00000102558";"pde6h";5,34560318293427;2,15649899900696;4,16299071689539;-2,82697494444731;0,571098043410119;2,78285133401895;"0.00665174430847171      .";"1 x 35";"6 NA";"phosphodiesterase 6H, cGMP-specific, cone, gamma [Source:ZFIN;Acc:ZDB-GENE-040426-1754]"
"ENSDARG00000020602";24;"ENSDARG00000020602";"grk7a";5,33254833286461;2,18203947567593;4,10603957936707;-2,90378584682252;0,620567857399083;3,16554578371767;"0.0029981625385721      .";"1 x 35";"2 NA";"G protein-coupled receptor kinase 7a [Source:ZFIN;Acc:ZDB-GENE-050824-1]"
"ENSDARG00000014840";25;"ENSDARG00000014840";"prph2b";4,60232166341595;2,04380118646713;4,04967518518222;-2,2935496730094;0,653319064363323;3,45177124045752;"0.001640638870952      .";"1 x 35";"13 NA";"peripherin 2b (retinal degeneration, slow) [Source:ZFIN;Acc:ZDB-GENE-000616-9]"
"ENSDARG00000071173";26;"ENSDARG00000071173";"slc12a10.2";5,9560979625648;2,32848106673285;4,03437201691292;-3,47957179744746;0,714154216758673;4,08094888846426;"0.000435332001663902      .";"1 x 36";"7 NA";"solute carrier family 12 (sodium/potassium/chloride transporters), member 10, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-060503-425]"
"ENSDARG00000059945";27;"ENSDARG00000059945";"sv2a";8,12981996574469;1,94343739908569;4,01290042944009;-3,21719679417429;0,931620614900879;10,2535810807393;"9.68277880097901e-09      .";"3 x 40";"16 NA";"synaptic vesicle glycoprotein 2A [Source:ZFIN;Acc:ZDB-GENE-131001-1]"
"ENSDARG00000037845";28;"ENSDARG00000037845";"col9a3";8,7770374601988;2,78481676867744;4,01218334567437;-6,38600094066118;0,923136409346986;9,60418445279246;"2.40186823763366e-08      .";"1 x 39";"23 NA";"collagen, type IX, alpha 3 [Source:ZFIN;Acc:ZDB-GENE-030131-9799]"
"ENSDARG00000056950";29;"ENSDARG00000056950";"epyc";8,55581411433079;3,02042355990988;4,00189651166174;-6,25193934250895;0,886870881883538;7,67824729523178;"4.70325071999511e-07      .";"1 x 38";"4 NA";"epiphycan [Source:ZFIN;Acc:ZDB-GENE-041008-9]"
"ENSDARG00000098475";30;"ENSDARG00000098475";"arr3b";6,0128595104997;2,55384684330088;3,99208587064563;-3,61383311535388;0,687716886950469;3,78918345178482;"0.00080451932726      .";"1 x 36";"14 NA";"arrestin 3b, retinal (X-arrestin) [Source:ZFIN;Acc:ZDB-GENE-030616-74]"
"ENSDARG00000000503";31;"ENSDARG00000000503";"stx1b";8,96351825567873;2,44730883729292;3,89853293252672;-5,96246427713776;0,965158682957191;14,7540964910848;"4.8938408880872e-11      .";"1 x 40";"19 NA";"syntaxin 1B [Source:ZFIN;Acc:ZDB-GENE-000330-4]"
"ENSDARG00000025728";32;"ENSDARG00000025728";"grin1b";7,82088269143686;2,54301143089409;3,8803662015563;-5,44560068450063;0,953781172206251;12,6958362724334;"4.5270165394129e-10      .";"1 x 40";"5 NA";"glutamate receptor, ionotropic, N-methyl D-aspartate 1b [Source:ZFIN;Acc:ZDB-GENE-051202-2]"
"ENSDARG00000098880";33;"ENSDARG00000098880";"pclob";8,76453745096721;2,24442930050054;3,87953393084186;-6,29930148579496;0,962198253799276;14,1317902333499;"9.30953092392883e-11      .";"1 x 40";"18 NA";"piccolo presynaptic cytomatrix protein b [Source:ZFIN;Acc:ZDB-GENE-030131-8100]"
"ENSDARG00000035891";34;"ENSDARG00000035891";"acana";8,1342906115029;2,70380375631461;3,81612963126208;-5,55249246942052;0,818200529697627;5,69249359872124;"1.66656253623998e-05      .";"1 x 37";"7 NA";"aggrecan a [Source:ZFIN;Acc:ZDB-GENE-050208-221]"
"ENSDARG00000038056";35;"ENSDARG00000038056";"fgfbp2b";7,5610771256616;2,6665033141336;3,79166186466779;-5,14718382065122;0,893107771959576;7,94151071184567;"3.0492667346671e-07      .";"1 x 38";"1 NA";"fibroblast growth factor binding protein 2b [Source:ZFIN;Acc:ZDB-GENE-070410-95]"
"ENSDARG00000056248";36;"ENSDARG00000056248";"si:dkey-183i3.5";7,42748374811242;2,61764631495168;3,77057896313003;-5,03350672258472;0,664710288466361;3,55887674109333;"0.00130848647219994      .";"1 x 37";"21 NA";"si:dkey-183i3.5 [Source:ZFIN;Acc:ZDB-GENE-030131-8568]"
"ENSDARG00000059775";37;"ENSDARG00000059775";"slc32a1";6,55452711239591;2,26538701040665;3,75389219082892;-3,96629867899303;0,881866033708132;7,48136532200414;"6.54189836302166e-07      .";"2 x 40";"6 NA";"solute carrier family 32 (GABA vesicular transporter), member 1 [Source:ZFIN;Acc:ZDB-GENE-061201-1]"
"ENSDARG00000039647";38;"ENSDARG00000039647";"slc6a1b";7,9132874259951;2,27130597820297;3,70567312461265;-5,40389455431991;0,976975195144165;18,316603296199;"1.84763315758119e-12      .";"1 x 40";"11 NA";"solute carrier family 6 (neurotransmitter transporter), member 1b [Source:ZFIN;Acc:ZDB-GENE-041114-57]"
"ENSDARG00000015537";39;"ENSDARG00000015537";"gad2";6,95581880961084;2,0967342403564;3,68896863125101;-4,33177938034503;0,937934437146452;10,8177660210058;"4.55165249935163e-09      .";"1 x 40";"24 NA";"glutamate decarboxylase 2 [Source:ZFIN;Acc:ZDB-GENE-030909-9]"
"ENSDARG00000001993";40;"ENSDARG00000001993";"myhb";7,67992293388851;2,66863122686119;3,6878174779775;-5,36210642156216;0,617861707134541;3,14318753730432;"0.00314219213361078      .";"1 x 36";"6 NA";"myosin, heavy chain b [Source:ZFIN;Acc:ZDB-GENE-081124-1]"
"ENSDARG00000076833";41;"ENSDARG00000076833";"atp1b1b";8,48876642973722;2,26218377210944;3,67869488649644;-6,03638251417179;0,685238969835683;3,76340380079143;"0.000849502012054915      .";"1 x 38";"1 NA";"ATPase, Na+/K+ transporting, beta 1b polypeptide [Source:ZFIN;Acc:ZDB-GENE-001127-4]"
"ENSDARG00000043474";42;"ENSDARG00000043474";"atp2b3a";7,23176000842536;2,27759577860939;3,66333033514459;-4,72862295303629;0,975043872584603;17,5673873768317;"3.49809070598894e-12      .";"1 x 40";"8 NA";"ATPase, Ca++ transporting, plasma membrane 3a [Source:ZFIN;Acc:ZDB-GENE-040718-174]"
"ENSDARG00000014496";43;"ENSDARG00000014496";"trpv6";6,63641125689354;1,85630093227124;3,62731467316493;-3,67613624533957;0,726881535589952;4,23366825591904;"0.000316197556342268      .";"1 x 37";"16 NA";"transient receptor potential cation channel, subfamily V, member 6 [Source:ZFIN;Acc:ZDB-GENE-040624-12]"
"ENSDARG00000105201";44;"ENSDARG00000105201";"";6,26358654463441;2,03102061173947;3,60884370278376;-3,45112796700799;0,913763303549164;8,99712050386546;"5.85085178084199e-08      .";"1 x 40";"2 NA";"adenylate cyclase activating polypeptide 1a (pituitary) receptor type I [Source:ZFIN;Acc:ZDB-GENE-050315-1]"
"ENSDARG00000043806";45;"ENSDARG00000043806";"";7,5496132826157;2,47281433816931;3,58719646461033;-4,99268575293944;0,840189559299812;6,19731278536858;"6.3951643756166e-06      .";"1 x 37";"10 NA";"periostin, osteoblast specific factor a [Source:ZFIN;Acc:ZDB-GENE-091113-23]"
"ENSDARG00000036186";46;"ENSDARG00000036186";"mbpa";5,43041642150739;2,24135095969357;3,57899939672961;-2,80637699224159;0,580439381619007;2,85121903780861;"0.00577589868632944      .";"1 x 35";"19 NA";"myelin basic protein a [Source:ZFIN;Acc:ZDB-GENE-030128-2]"
"ENSDARG00000058556";47;"ENSDARG00000058556";"";4,84658368555342;1,96682730597569;3,5737844732951;-2,39957560597157;0,772082509215815;4,85951479139825;"8.69631871853738e-05      .";"1 x 36";"25 NA";"mucin 5.2 [Source:ZFIN;Acc:ZDB-GENE-121108-1]"
"ENSDARG00000090268";48;"ENSDARG00000090268";"krtt1c19e";10,3186710792636;2,40855304503208;3,56398312635009;-5,56469275767405;0,690572135920307;3,81920068159764;"0.000755150959738771      .";"1 x 37";"19 NA";"keratin type 1 c19e [Source:ZFIN;Acc:ZDB-GENE-050506-95]"
"ENSDARG00000030614";49;"ENSDARG00000030614";"syt1a";8,21572249075005;1,84124282276186;3,56212099667023;-3,7742736655694;0,94676618017546;11,7639187312229;"1.3711538571215e-09      .";"3 x 40";"4 NA";"synaptotagmin Ia [Source:ZFIN;Acc:ZDB-GENE-040718-165]"
"ENSDARG00000045799";50;"ENSDARG00000045799";"acanb";7,15495926066635;2,62645134870975;3,51028401597873;-4,72906753898271;0,863217385997444;6,83963548164606;"1.98780212978811e-06      .";"1 x 37";"25 NA";"aggrecan b [Source:ZFIN;Acc:ZDB-GENE-100422-16]"
"ENSDARG00000073883";51;"ENSDARG00000073883";"clstn3";7,75973672475256;2,04295840468751;3,5091604416216;-5,18898464076531;0,975830751328805;17,8619161371277;"2.71382916139373e-12      .";"1 x 40";"16 NA";"calsyntenin 3 [Source:ZFIN;Acc:ZDB-GENE-100921-73]"
"ENSDARG00000001760";52;"ENSDARG00000001760";"";7,61167917305189;2,43142225403724;3,49981692647723;-5,20757845202916;0,823717848524969;5,81106150914143;"1.32674541037936e-05      .";"1 x 37";"16 NA";"tenascin XBa [Source:ZFIN;Acc:ZDB-GENE-070103-5]"
"ENSDARG00000038574";53;"ENSDARG00000038574";"scg2b";7,11294204551106;1,85593551109931;3,48193622802738;-4,12280804111081;0,831178559071999;5,97964187216074;"9.62461458564601e-06      .";"2 x 38";"2 NA";"secretogranin II (chromogranin C), b [Source:ZFIN;Acc:ZDB-GENE-061103-160]"
"ENSDARG00000069093";54;"ENSDARG00000069093";"col2a1a";13,7493862286626;2,48946594025582;3,4697056986299;-4,95193984780326;0,929291185542987;10,0641277582074;"1.25645600590474e-08      .";"1 x 38";"8 NA";"collagen, type II, alpha 1a [Source:ZFIN;Acc:ZDB-GENE-980526-192]"
"ENSDARG00000078187";55;"ENSDARG00000078187";"slc12a5b";5,82209716365881;1,95716637834281;3,4630700903875;-3,28970601315527;0,71397895761227;4,07890573113942;"0.00043720232915434      .";"3 x 37";"8 NA";"solute carrier family 12 (potassium/chloride transporter), member 5b [Source:ZFIN;Acc:ZDB-GENE-080707-1]"
"ENSDARG00000012405";56;"ENSDARG00000012405";"col1a1a";13,7646919093421;1,87108310030453;3,45440001795037;-3,15019557361165;0,892413150035999;7,91112739028506;"3.20419084598456e-07      .";"1 x 38";"3 NA";"collagen, type I, alpha 1a [Source:ZFIN;Acc:ZDB-GENE-030131-9102]"
"ENSDARG00000078052";57;"ENSDARG00000078052";"";7,25802399251923;2,21267744001457;3,44223470480309;-4,64254603012354;0,765000581728777;4,75133811381963;"0.000108415022589292      .";"1 x 37";"8 NA";"elastin microfibril interfacer 3a [Source:ZFIN;Acc:ZDB-GENE-080612-2]"
"ENSDARG00000104436";58;"ENSDARG00000104436";"zgc:153426";8,34899265760499;2,11464533567356;3,4320379664025;-5,81268573069251;0,900612499503448;8,28867834804698;"1.74528643426264e-07      .";"1 x 40";"3 NA";"zgc:153426 [Source:ZFIN;Acc:ZDB-GENE-060929-220]"
"ENSDARG00000006923";59;"ENSDARG00000006923";"cacna1ab";6,40760139782119;2,13715046411949;3,42456585974353;-3,90085659001261;0,791146834604769;5,17405403876412;"4.6142892474399e-05      .";"3 x 40";"11 NA";"calcium channel, voltage-dependent, P/Q type, alpha 1A subunit, b [Source:ZFIN;Acc:ZDB-GENE-090514-3]"
"ENSDARG00000026165";60;"ENSDARG00000026165";"col11a1a";12,1362191433829;2,07780101801672;3,40847383392262;-3,75216460333683;0,910453034275633;8,80488967999756;"7.82437683533033e-08      .";"1 x 38";"24 NA";"collagen, type XI, alpha 1a [Source:ZFIN;Acc:ZDB-GENE-070209-167]"
"ENSDARG00000069415";61;"ENSDARG00000069415";"col17a1a";7,75523046479722;1,96792560363926;3,39466301463555;-5,13327328194761;0,70389235024858;3,96387861351767;"0.00055674222842883      .";"1 x 36";"1 NA";"collagen, type XVII, alpha 1a [Source:ZFIN;Acc:ZDB-GENE-090313-107]"
"ENSDARG00000023445";62;"ENSDARG00000023445";"atp2b3b";7,33654796760559;1,88885574061508;3,38876169082844;-4,67510462147556;0,935861113157601;10,6236458854952;"5.88110826704735e-09      .";"1 x 40";"23 NA";"ATPase, Ca++ transporting, plasma membrane 3b [Source:ZFIN;Acc:ZDB-GENE-080409-2]"
"ENSDARG00000019902";63;"ENSDARG00000019902";"rcvrn2";6,88281900976919;2,3012823239756;3,3776998683412;-4,25598623050071;0,836922620168755;6,11650033387659;"7.4376481407068e-06      .";"1 x 37";"16 NA";"recoverin 2 [Source:ZFIN;Acc:ZDB-GENE-030131-7590]"
"ENSDARG00000029114";64;"ENSDARG00000029114";"si:dkey-40m6.8";8,84214013528286;2,39178381305526;3,36979150534806;-6,3986502681744;0,942931353465425;11,3269387834364;"2.36300445877191e-09      .";"1 x 40";"16 NA";"si:dkey-40m6.8 [Source:ZFIN;Acc:ZDB-GENE-100922-162]"
"ENSDARG00000077920";65;"ENSDARG00000077920";"";6,68085105023199;1,91430686728142;3,36202273906667;-3,99884497127253;0,895110677315423;8,03070733723834;"2.63818488055456e-07      .";"3 x 40";"19 NA";"si:ch211-233f16.1 [Source:ZFIN;Acc:ZDB-GENE-120214-1]"
"ENSDARG00000101199";66;"ENSDARG00000101199";"rbp4";8,90734697621315;2,73680563892067;3,36034975885597;-6,43458136436215;0,735236690144431;4,33889260618431;"0.000253908851885032      .";"1 x 37";"12 NA";"retinol binding protein 4, plasma [Source:ZFIN;Acc:ZDB-GENE-000210-19]"
"ENSDARG00000062024";67;"ENSDARG00000062024";"kif1ab";8,69896618764085;2,19433785172277;3,35896077740707;-6,1882282654811;0,964298836962589;14,5655427549702;"5.93162186035556e-11      .";"1 x 40";"2 NA";"kinesin family member 1Ab [Source:ZFIN;Acc:ZDB-GENE-070912-480]"
"ENSDARG00000055154";68;"ENSDARG00000055154";"slc8a4a";6,12924255018784;1,90483472056038;3,35243452904849;-3,55849046620059;0,800934243840045;5,35068823068323;"3.2491290053116e-05      .";"4 x 40";"21 NA";"solute carrier family 8 (sodium/calcium exchanger), member 4a [Source:ZFIN;Acc:ZDB-GENE-060110-2]"
"ENSDARG00000068989";69;"ENSDARG00000068989";"gabra1";6,19525824982025;2,0967557814408;3,35239914405206;-3,57383377723236;0,841960746357915;6,2420776278834;"5.88422149538914e-06      .";"2 x 40";"21 NA";"gamma-aminobutyric acid (GABA) A receptor, alpha 1 [Source:ZFIN;Acc:ZDB-GENE-061013-194]"
"ENSDARG00000073699";70;"ENSDARG00000073699";"col9a1a";9,57435876670432;2,01625291458631;3,34624565851257;-3,34213148084142;0,843425279127816;6,27961491682511;"5.48853799009485e-06      .";"1 x 36";"11 NA";"collagen, type IX, alpha 1a [Source:ZFIN;Acc:ZDB-GENE-080721-25]"
"ENSDARG00000013669";71;"ENSDARG00000013669";"napba";5,801992279762;1,88419076013563;3,34034485709067;-3,18108159725182;0,774737114761379;4,90120103060809;"7.99062709917475e-05      .";"4 x 39";"17 NA";"N-ethylmaleimide-sensitive factor attachment protein, beta a [Source:ZFIN;Acc:ZDB-GENE-050522-230]"
"ENSDARG00000092730";72;"ENSDARG00000092730";"si:dkey-22i16.3";5,1943058502207;2,1486206999653;3,33149435265334;-2,54505843970958;0,692921028977755;3,84415016932723;"0.000716444706282182      .";"1 x 35";"1 NA";"si:dkey-22i16.3 [Source:ZFIN;Acc:ZDB-GENE-071005-4]"
"ENSDARG00000009018";73;"ENSDARG00000009018";"rhbg";7,29924531577514;2,14704247265133;3,31783810904287;-4,5348868992767;0,787085036733938;5,10394453511887;"5.30913902231367e-05      .";"1 x 37";"16 NA";"Rh family, B glycoprotein (gene/pseudogene) [Source:ZFIN;Acc:ZDB-GENE-030131-9542]"
"ENSDARG00000098936";74;"ENSDARG00000098936";"kif5aa";8,74442121770489;2,17408714148804;3,31744561641461;-6,24820752056187;0,952903739377893;12,5682667888863;"5.24739141027908e-10      .";"1 x 40";"9 NA";"kinesin family member 5A, a [Source:ZFIN;Acc:ZDB-GENE-070912-141]"
"ENSDARG00000032737";75;"ENSDARG00000032737";"gria3a";6,07140548722198;1,82050266604597;3,31221640639069;-3,06173686451498;0,882243471915134;7,49580100874393;"6.38441668643353e-07      .";"2 x 39";"5 NA";"glutamate receptor, ionotropic, AMPA 3a [Source:ZFIN;Acc:ZDB-GENE-020125-5]"
"ENSDARG00000063433";76;"ENSDARG00000063433";"atp2b2";7,29831470819829;1,60558936985759;3,30619033199951;-2,67489326115124;0,773439284757544;4,88074089302633;"8.32933343083431e-05      .";"4 x 36";"11 NA";"ATPase, Ca++ transporting, plasma membrane 2 [Source:ZFIN;Acc:ZDB-GENE-061016-1]"
"ENSDARG00000063157";77;"ENSDARG00000063157";"mapk8ip2";7,6349676490166;2,14907941590052;3,29459651008198;-4,9945255158671;0,955836862141627;13,0091071690142;"3.16643156139662e-10      .";"1 x 40";"18 NA";"mitogen-activated protein kinase 8 interacting protein 2 [Source:ZFIN;Acc:ZDB-GENE-070705-326]"
"ENSDARG00000075815";78;"ENSDARG00000075815";"si:ch211-59d13.2";6,73951347165822;1,58556109529158;3,28607632058416;-2,96567257606977;0,787211053513852;5,10609301420067;"5.28632066416623e-05      .";"4 x 37";"6 NA";"solute carrier family 12 (potassium/chloride transporter), member 5a [Source:ZFIN;Acc:ZDB-GENE-120927-3]"
"ENSDARG00000024492";79;"ENSDARG00000024492";"col9a2";10,3385436410053;2,13794018045179;3,25498986293065;-4,12479717124063;0,909107004389199;8,72960616918662;"8.77804373633495e-08      .";"1 x 37";"19 NA";"procollagen, type IX, alpha 2 [Source:ZFIN;Acc:ZDB-GENE-030131-9786]"
"ENSDARG00000099096";80;"ENSDARG00000099096";"gabrb4";5,73427155612773;1,70812338986341;3,25231388371728;-2,64378046824914;0,901682644944816;8,34122021755577;"1.60605666876812e-07      .";"4 x 40";"21 NA";"gamma-aminobutyric acid (GABA) A receptor, beta 4 [Source:ZFIN;Acc:ZDB-GENE-070424-211]"
"ENSDARG00000051875";81;"ENSDARG00000051875";"islr2";8,59783507690985;2,19057851890519;3,23771530888193;-6,09833293379392;0,961775625597528;14,0487892492845;"1.0161915753315e-10      .";"1 x 40";"25 NA";"immunoglobulin superfamily containing leucine-rich repeat 2 [Source:ZFIN;Acc:ZDB-GENE-050320-95]"
"ENSDARG00000098057";82;"ENSDARG00000098057";"";8,72629901219924;2,35169822404092;3,23549327912607;-6,26072583239312;0,955014125915983;12,8812128090965;"3.66072949731233e-10      .";"1 x 40";"15 NA";"Down syndrome cell adhesion molecule like 1 [Source:ZFIN;Acc:ZDB-GENE-110601-1]"
"ENSDARG00000059163";83;"ENSDARG00000059163";"irbp";5,59493257232008;1,58275316969646;3,23416608670315;-2,34219397479343;0,770030136485941;4,82771828644123;"9.27737165283826e-05      .";"1 x 35";"12 NA";"interphotoreceptor retinoid-binding protein [Source:ZFIN;Acc:ZDB-GENE-990415-132]"
"ENSDARG00000078529";84;"ENSDARG00000078529";"";6,72825016866465;1,99718205746205;3,23272586271185;-3,91075140547428;0,914847566753733;9,06239721239466;"5.30611827809224e-08      .";"1 x 40";"19 NA";"adhesion G protein-coupled receptor B1b [Source:ZFIN;Acc:ZDB-GENE-081031-45]"
"ENSDARG00000059601";85;"ENSDARG00000059601";"map1aa";9,12577261049463;2,05238329827216;3,22791017719914;-6,30787651313676;0,889795187252005;7,79906237821107;"3.85076835529574e-07      .";"1 x 40";"7 NA";"microtubule-associated protein 1Aa [Source:ZFIN;Acc:ZDB-GENE-100426-2]"
"ENSDARG00000020609";86;"ENSDARG00000020609";"snap25a";8,09247807857222;1,96998427811838;3,22198020473375;-5,49412299217071;0,924725950769593;9,71775502010489;"2.04250336643952e-08      .";"1 x 40";"20 NA";"synaptosomal-associated protein, 25a [Source:ZFIN;Acc:ZDB-GENE-980526-468]"
"ENSDARG00000074723";87;"ENSDARG00000074723";"myo10l1";6,91545279166748;1,69274309080206;3,21997523632435;-2,98697306762395;0,789976252260109;5,15366506861928;"4.80612428428451e-05      .";"5 x 40";"6 NA";"myosin X-like 1 [Source:ZFIN;Acc:ZDB-GENE-080425-1]"
"ENSDARG00000016301";88;"ENSDARG00000016301";"zgc:65894";7,18663739159386;2,09271246054459;3,21564613057881;-4,46616233753445;0,917998866570574;9,25908424443012;"3.96431248939066e-08      .";"1 x 40";"1 NA";"zgc:65894 [Source:ZFIN;Acc:ZDB-GENE-030131-7741]"
