"";"Rank";"ID";"Symbol";"mean expression";"SD";"max delta e";"min delta e";"correlation";"->t.score";"->p.value";"Metagene";"Chromosome";"Description"
"ENSDARG00000104087";17;"ENSDARG00000104087";"zgc:173552";10,2210772966027;1,17231030808742;2,35489584169484;-1,81720131395428;0,819227076361904;5,71418297048309;"1.59825164494087e-05      .";"36 x 40";"7 NA";"zgc:173552 [Source:ZFIN;Acc:ZDB-GENE-080220-24]"
"ENSDARG00000075707";18;"ENSDARG00000075707";"wu:fb77a09";11,4637921429164;1,41787926592917;2,32380490601979;-2,09731631854306;0,83160522404426;5,98958808519303;"9.44518351075896e-06      .";"34 x 40";"17 NA";"nidogen 2a (osteonidogen) [Source:ZFIN;Acc:ZDB-GENE-030827-2]"
"ENSDARG00000076532";19;"ENSDARG00000076532";"si:ch211-222l21.1";12,7834313607514;1,13160273957683;2,29608701313156;-1,78155642541734;0,887877045419664;7,71931386922352;"4.39323271095304e-07      .";"35 x 40";"11 NA";"si:ch211-222l21.1 [Source:ZFIN;Acc:ZDB-GENE-030131-247]"
"ENSDARG00000099266";20;"ENSDARG00000099266";"vasna";8,04957347778982;1,07996805732509;2,29062513067831;-2,2496325570096;0,869772273207083;7,05049262747089;"1.37126164523327e-06      .";"33 x 40";"22 NA";"vasorin a [Source:ZFIN;Acc:ZDB-GENE-050522-43]"
"ENSDARG00000070494";21;"ENSDARG00000070494";"pdgfra";10,6165790234014;1,26700133587471;2,28229099830079;-1,84792075534985;0,915761153381729;9,11833031896923;"4.88178238944315e-08      .";"34 x 40";"20 NA";"platelet-derived growth factor receptor, alpha polypeptide [Source:ZFIN;Acc:ZDB-GENE-990415-208]"
"ENSDARG00000077492";22;"ENSDARG00000077492";"atp8a2";8,7884759399968;0,98736107243246;2,26198373012139;-1,21695391494879;0,811167450202701;5,54820852974619;"2.20505095289703e-05      .";"36 x 40";"24 NA";"ATPase, aminophospholipid transporter, class I, type 8A, member 2 [Source:ZFIN;Acc:ZDB-GENE-100209-2]"
"ENSDARG00000052652";23;"ENSDARG00000052652";"fermt1";5,91313527674659;1,16758730119406;2,24583353932719;-2,2767219456382;0,710845218986014;4,04263460375215;"0.000471793174841473      .";"35 x 39";"20 NA";"fermitin family member 1 [Source:ZFIN;Acc:ZDB-GENE-030131-3264]"
"ENSDARG00000102178";24;"ENSDARG00000102178";"emilin2b";7,27430873101769;1,56265067738282;2,24310032384284;-3,7374446831873;0,784166939369655;5,05465817310432;"5.86138201363884e-05      .";"35 x 40";"7 NA";"elastin microfibril interfacer 2b [Source:ZFIN;Acc:ZDB-GENE-080416-1]"
"ENSDARG00000040944";25;"ENSDARG00000040944";"";6,424350151914;1,24468765133686;2,24094283090931;-2,3805815347828;0,843500531158572;6,28155669994324;"5.46883787877483e-06      .";"34 x 40";"16 NA";"ntl-dependent gene 5 [Source:ZFIN;Acc:ZDB-GENE-031030-7]"
"ENSDARG00000054619";26;"ENSDARG00000054619";"fras1";9,81321420001092;1,09451051427901;2,21103903663052;-1,52061602414859;0,850319476641906;6,46302910117195;"3.91688375667165e-06      .";"34 x 40";"5 NA";"Fraser extracellular matrix complex subunit 1 [Source:ZFIN;Acc:ZDB-GENE-060526-68]"
"ENSDARG00000076768";27;"ENSDARG00000076768";"reps2";7,68133783383071;1,66851661798154;2,1945792847033;-4,71366004524092;0,808991477894544;5,50502512435516;"2.39905258359041e-05      .";"36 x 40";"23 NA";"RALBP1 associated Eps domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-130415-3]"
"ENSDARG00000102015";28;"ENSDARG00000102015";"";8,99665853078404;1,02162884571765;2,19008783136078;-1,55296507648274;0,840071891578979;6,19436295634669;"6.4304129896442e-06      .";"32 x 40";"5 NA";""
"ENSDARG00000073711";29;"ENSDARG00000073711";"";7,0606067574908;1,36479772926401;2,16703496573076;-2,51778900447897;0,902177172860634;8,36577611420528;"1.54503078553248e-07      .";"36 x 40";"12 NA";"multimerin 2b [Source:ZFIN;Acc:ZDB-GENE-080415-2]"
"ENSDARG00000079253";30;"ENSDARG00000079253";"plch1";7,6792170371034;1,38413453600346;2,16459513948814;-4,12761930276518;0,725700619056277;4,21912452679006;"0.00032595279599601      .";"33 x 40";"18 NA";"phospholipase C, eta 1 [Source:ZFIN;Acc:ZDB-GENE-060503-398]"
"ENSDARG00000104501";31;"ENSDARG00000104501";"zgc:114046";12,3234826381531;1,03396137032856;2,15185904350763;-1,1711565003353;0,818177420044819;5,69200723120669;"1.66812855398879e-05      .";"36 x 40";"7 NA";"Histone H2B 1/2  [Source:UniProtKB/Swiss-Prot;Acc:Q5BJA5]"
"ENSDARG00000079012";32;"ENSDARG00000079012";"cbfa2t3";9,99943212179413;1,277574633411;2,14940812029914;-2,25382959663659;0,84770910424254;6,39223994689431;"4.45914582747342e-06      .";"34 x 40";"7 NA";"core-binding factor, runt domain, alpha subunit 2; translocated to, 3 [Source:ZFIN;Acc:ZDB-GENE-070209-2]"
"ENSDARG00000007099";33;"ENSDARG00000007099";"cx43.4";9,59992274628113;1,07596213568639;2,13910224969826;-1,59312623298914;0,850308056709645;6,46271571295795;"3.91912682662365e-06      .";"34 x 40";"9 NA";"connexin 43.4 [Source:ZFIN;Acc:ZDB-GENE-990415-38]"
"ENSDARG00000042525";34;"ENSDARG00000042525";"ebf2";7,83002422640587;1,13437551144344;2,13417502635997;-1,9327257283444;0,80739030002826;5,47366819802391;"2.55091950629449e-05      .";"35 x 40";"5 NA";"early B-cell factor 2 [Source:ZFIN;Acc:ZDB-GENE-990715-11]"
"ENSDARG00000033089";35;"ENSDARG00000033089";"";7,19404686488453;1,02703219441771;2,13280529670903;-1,82725312630577;0,789036150040478;5,13739919176384;"4.96504572226053e-05      .";"35 x 38";"21 NA";""
"ENSDARG00000091770";36;"ENSDARG00000091770";"zgc:173552";10,3392680457471;1,04558777137913;2,13100356494701;-1,32860665246282;0,826062821551145;5,86298793021236;"1.20135575905067e-05      .";"36 x 39";"7 NA";"zgc:173552 [Source:ZFIN;Acc:ZDB-GENE-080220-24]"
"ENSDARG00000075211";37;"ENSDARG00000075211";"chd7";12,7948538410792;0,947299337591719;2,13083610753029;-1,26518246763304;0,868629554078374;7,01268205821136;"1.46501823117262e-06      .";"32 x 40";"2 NA";"chromodomain helicase DNA binding protein 7 [Source:ZFIN;Acc:ZDB-GENE-070912-179]"
"ENSDARG00000078399";38;"ENSDARG00000078399";"acsl2";6,23439217393182;1,17060306617635;2,1240514037263;-2,30502518364199;0,791244817894291;5,17576755669702;"4.59853069028071e-05      .";"35 x 40";"8 NA";"acyl-CoA synthetase long-chain family member 2 [Source:ZFIN;Acc:ZDB-GENE-130530-851]"
"ENSDARG00000008407";39;"ENSDARG00000008407";"tspan7b";7,61074026497011;1,13686970417248;2,118674163803;-1,57233447271228;0,837779782987869;6,13748782181784;"7.15098615833298e-06      .";"33 x 40";"22 NA";"tetraspanin 7b [Source:ZFIN;Acc:ZDB-GENE-040927-5]"
"ENSDARG00000095340";40;"ENSDARG00000095340";"";9,81724608904369;1,01589849233177;2,11481979310143;-1,19856918163204;0,835273523965156;6,07654338971663;"8.01688431295577e-06      .";"36 x 39";"25 NA";"Histone H3.2  [Source:UniProtKB/Swiss-Prot;Acc:Q4QRF4]"
"ENSDARG00000012060";41;"ENSDARG00000012060";"thbs3b";9,571034427869;1,20587066476811;2,10588507825598;-2,14133160370197;0,696032657721901;3,87756458375299;"0.000667716211064651      .";"36 x 40";"19 NA";"thrombospondin 3b [Source:ZFIN;Acc:ZDB-GENE-060503-84]"
"ENSDARG00000061541";42;"ENSDARG00000061541";"unc5db";5,68859532245493;1,18494531912796;2,10570441545548;-1,88232693915055;0,584558548628233;2,88190027580099;"0.00542023581668927      .";"36 x 40";"5 NA";"unc-5 netrin receptor Db [Source:ZFIN;Acc:ZDB-GENE-060531-162]"
"ENSDARG00000098233";43;"ENSDARG00000098233";"LOC101886482";8,63386374300451;1,18103887785395;2,08768501348638;-1,81816537416101;0,908033875754637;8,67071795648451;"9.60884543044216e-08      .";"35 x 40";"20 NA";"T-cell lymphoma invasion and metastasis 2b [Source:ZFIN;Acc:ZDB-GENE-111019-2]"
"ENSDARG00000030932";44;"ENSDARG00000030932";"fgf10a";5,81854808093504;1,1813542650129;2,08146034055883;-2,07428877148034;0,772214383499153;4,86157064405074;"8.66005990858287e-05      .";"36 x 40";"21 NA";"fibroblast growth factor 10a [Source:ZFIN;Acc:ZDB-GENE-030715-1]"
"ENSDARG00000103819";45;"ENSDARG00000103819";"";9,18522013165853;1,0269655292033;2,07942292469879;-1,56517392749859;0,661595910315724;3,52916768961032;"0.00139323855347429      .";"36 x 39";"7 NA";"Histone H3.2  [Source:UniProtKB/Swiss-Prot;Acc:Q4QRF4]"
"ENSDARG00000077641";46;"ENSDARG00000077641";"thbs3a";5,58836741691908;1,02017183865654;2,06814654529424;-1,68863316114629;0,667791070891973;3,58859234423305;"0.00122886836882907      .";"32 x 40";"16 NA";"thrombospondin 3a [Source:ZFIN;Acc:ZDB-GENE-020708-3]"
"ENSDARG00000060526";47;"ENSDARG00000060526";"bmp3";7,72175902632142;1,27459598707748;2,05943314685375;-1,96955262201723;0,842964108968924;6,26774292000836;"5.6105995391853e-06      .";"35 x 40";"5 NA";"bone morphogenetic protein 3 [Source:ZFIN;Acc:ZDB-GENE-030131-7192]"
"ENSDARG00000070282";48;"ENSDARG00000070282";"zgc:173552";11,3182015238201;1,03549017527984;2,05546874829949;-1,23782000288993;0,832037221150853;5,99969363194672;"9.26643050036535e-06      .";"36 x 40";"25 NA";"zgc:173552 [Source:ZFIN;Acc:ZDB-GENE-080220-24]"
"ENSDARG00000086709";49;"ENSDARG00000086709";"zgc:173552";10,2142280877406;1,04679284415801;2,0414431544054;-1,76732476180951;0,774314949612369;4,89452874848029;"8.09950114823987e-05      .";"36 x 40";"7 NA";"zgc:173552 [Source:ZFIN;Acc:ZDB-GENE-080220-24]"
"ENSDARG00000020884";50;"ENSDARG00000020884";"";8,94652526921517;1,18476934569129;2,0385224333945;-2,13082690037166;0,963737725725486;14,4460658513817;"6.70787869694323e-11      .";"34 x 40";"11 NA";"GLI family zinc finger 2b [Source:ZFIN;Acc:ZDB-GENE-050523-1]"
"ENSDARG00000091011";51;"ENSDARG00000091011";"zgc:163040";10,3207698166663;1,02822913168529;2,03291297102748;-1,5265826272841;0,748657371989052;4,51707872176433;"0.000175465143195996      .";"35 x 40";"25 NA";"histone 1, H4, like [Source:ZFIN;Acc:ZDB-GENE-070927-10]"
"ENSDARG00000104944";52;"ENSDARG00000104944";"si:ch73-36p18.2";9,55070129282864;0,949773775871321;2,03234549027041;-1,13433884408478;0,828544143864473;5,91897842763875;"1.07983364923125e-05      .";"36 x 40";"25 NA";"Histone H3.2  [Source:UniProtKB/Swiss-Prot;Acc:Q4QRF4]"
"ENSDARG00000070425";53;"ENSDARG00000070425";"dll4";7,49852188253744;1,00290174303737;2,02744670270906;-2,77755319852853;0,736213971271842;4,3514753534641;"0.000247347839859913      .";"32 x 38";"20 NA";"delta-like 4 (Drosophila) [Source:ZFIN;Acc:ZDB-GENE-041014-73]"
"ENSDARG00000086393";54;"ENSDARG00000086393";"dbx1a";4,65506158867664;0,83771269475804;2,01716124240192;-1,086983324459;0,815397947780086;5,63411131112903;"1.86587029991081e-05      .";"31 x 40";"7 NA";"developing brain homeobox 1a [Source:ZFIN;Acc:ZDB-GENE-000128-8]"
"ENSDARG00000061549";55;"ENSDARG00000061549";"foxo1b";5,90303510679109;1,01739215498286;2,01597489915893;-1,81179409393832;0,783045609335131;5,03595223270348;"6.08615420440994e-05      .";"34 x 38";"10 NA";"forkhead box O1 b [Source:ZFIN;Acc:ZDB-GENE-080425-3]"
"ENSDARG00000079372";56;"ENSDARG00000079372";"si:ch211-264f5.6";7,61381120283311;1,68042611328581;2,01583499346012;-4,76819002617262;0,643452462481386;3,36232093496809;"0.00198148710267598      .";"33 x 40";"19 NA";"si:ch211-264f5.6 [Source:ZFIN;Acc:ZDB-GENE-081104-208]"
"ENSDARG00000077587";57;"ENSDARG00000077587";"zgc:113984";10,6494025518336;0,997661127939333;2,00207248825792;-1,57187208829456;0,822233292398774;5,77866935759289;"1.41176625840789e-05      .";"35 x 40";"25 NA";"zgc:113984 [Source:ZFIN;Acc:ZDB-GENE-050626-82]"
"ENSDARG00000087704";58;"ENSDARG00000087704";"gfra3";8,0677370596994;1,23756447523727;2,00181050425598;-2,93285383436559;0,619140465805317;3,15372994290356;"0.00307344958696487      .";"31 x 38";"14 NA";"GDNF family receptor alpha 3 [Source:ZFIN;Acc:ZDB-GENE-110512-1]"
"ENSDARG00000004372";59;"ENSDARG00000004372";"";9,15913280780203;1,12602837818295;1,999724813453;-1,53687904282003;0,923956257994286;9,66233444571698;"2.21021837498725e-08      .";"36 x 40";"23 NA";"formin-like 3 [Source:ZFIN;Acc:ZDB-GENE-030131-1571]"
"ENSDARG00000095378";60;"ENSDARG00000095378";"gdf10a";7,30654906436969;1,06899572937916;1,99855942669767;-2,31519012213164;0,833776564824196;6,04074272765866;"8.57566268597232e-06      .";"34 x 40";"13 NA";"growth differentiation factor 10a [Source:ZFIN;Acc:ZDB-GENE-090312-17]"
"ENSDARG00000035521";61;"ENSDARG00000035521";"sfrp1a";7,7754612745468;1,21182603368195;1,99535624118708;-2,65012073134805;0,819209704259292;5,71381454153354;"1.59938747824606e-05      .";"33 x 40";"5 NA";"secreted frizzled-related protein 1a [Source:ZFIN;Acc:ZDB-GENE-040310-5]"
"ENSDARG00000100897";62;"ENSDARG00000100897";"";8,86960951731717;1,13200744433216;1,99472944137834;-2,11162183845722;0,62639493364134;3,21431801912909;"0.00270617191447653      .";"33 x 38";"KN150207.1 NA";"platelet derived growth factor receptor beta [Source:HGNC Symbol;Acc:HGNC:8804]"
"ENSDARG00000011027";63;"ENSDARG00000011027";"fgfr1a";8,919033969959;1,1757731130997;1,98343489925643;-1,95109027527745;0,940914899563685;11,1139413605834;"3.09967984613024e-09      .";"34 x 40";"8 NA";"fibroblast growth factor receptor 1a [Source:ZFIN;Acc:ZDB-GENE-980526-255]"
"ENSDARG00000103064";64;"ENSDARG00000103064";"";9,1411598637433;0,915704363814139;1,97999349099587;-1,34912510765792;0,819229569602462;5,71423585125435;"1.5980886868272e-05      .";"31 x 40";"KN150038.1 NA";""
"ENSDARG00000069473";65;"ENSDARG00000069473";"frem1a";8,57203965965428;1,21666296299564;1,97833333427338;-2,31437649795287;0,83181119348973;5,99440184088818;"9.35959275150111e-06      .";"35 x 40";"7 NA";"Fras1 related extracellular matrix 1a [Source:ZFIN;Acc:ZDB-GENE-081119-1]"
"ENSDARG00000037116";66;"ENSDARG00000037116";"cxcl12a";8,78352272680977;1,21243446552313;1,97048034760745;-1,76379450983915;0,733576590447762;4,31765311163804;"0.000265388261027732      .";"33 x 39";"13 NA";"chemokine (C-X-C motif) ligand 12a (stromal cell-derived factor 1) [Source:ZFIN;Acc:ZDB-GENE-030318-1]"
"ENSDARG00000024488";67;"ENSDARG00000024488";"";11,6585191534662;0,985252465774518;1,96530053491107;-1,13816718717994;0,896638762994009;8,10039769062296;"2.3576155383509e-07      .";"36 x 39";"12 NA";"topoisomerase (DNA) II alpha [Source:ZFIN;Acc:ZDB-GENE-030131-2453]"
"ENSDARG00000002332";68;"ENSDARG00000002332";"frmd6";7,04476431851269;1,39738503187869;1,95476360196648;-3,69178957893422;0,821931681714184;5,77213313568536;"1.42959596366454e-05      .";"32 x 40";"13 NA";"FERM domain containing 6 [Source:ZFIN;Acc:ZDB-GENE-050522-354]"
"ENSDARG00000079327";69;"ENSDARG00000079327";"hmcn2";10,4500303666585;1,30839064137805;1,95107251058173;-2,37311009344591;0,929657272060112;10,0932996931968;"1.20676257875374e-08      .";"34 x 40";"8 NA";"hemicentin 2 [Source:ZFIN;Acc:ZDB-GENE-030131-9765]"
"ENSDARG00000068516";70;"ENSDARG00000068516";"hapln1b";8,65209717744534;1,04047887994005;1,94638865937339;-1,348044667331;0,710684344693606;4,04078582710256;"0.000473628722734043      .";"33 x 37";"10 NA";"hyaluronan and proteoglycan link protein 1b [Source:ZFIN;Acc:ZDB-GENE-050920-1]"
"ENSDARG00000059682";71;"ENSDARG00000059682";"slc43a3a";5,71358907012071;1,26024793175946;1,94526364143489;-2,18241741673866;0,768784394677326;4,80859865142584;"9.64579439871605e-05      .";"36 x 40";"1 NA";"solute carrier family 43, member 3a [Source:ZFIN;Acc:ZDB-GENE-110208-8]"
"ENSDARG00000030297";72;"ENSDARG00000030297";"";8,60951466326664;0,945735428336416;1,94085833066102;-1,3342880220309;0,928792747454698;10,0247582900893;"1.32696374999242e-08      .";"34 x 40";"11 NA";"SRY (sex determining region Y)-box 13 [Source:ZFIN;Acc:ZDB-GENE-100519-1]"
"ENSDARG00000052094";73;"ENSDARG00000052094";"notch1b";11,0687879626945;1,1408345338974;1,94011357696253;-1,95177547231088;0,870575743595807;7,07735638533666;"1.30847190726868e-06      .";"35 x 40";"5 NA";"notch 1b [Source:ZFIN;Acc:ZDB-GENE-990415-183]"
"ENSDARG00000105359";74;"ENSDARG00000105359";"";10,0348099554095;0,969281370276026;1,93732891122826;-1,51426552102903;0,819524472400462;5,72049759782466;"1.57891352601247e-05      .";"36 x 39";"7 NA";"Histone H3.2  [Source:UniProtKB/Swiss-Prot;Acc:Q4QRF4]"
"ENSDARG00000045544";75;"ENSDARG00000045544";"hgfa";5,41716856887211;1,03613122356204;1,92483491154887;-1,61834017472341;0,854170598682848;6,57063311781621;"3.22044516587461e-06      .";"36 x 40";"4 NA";"hepatocyte growth factor a [Source:ZFIN;Acc:ZDB-GENE-041014-2]"
"ENSDARG00000070287";76;"ENSDARG00000070287";"zgc:173552";9,73002817554079;1,0345922310178;1,90368425230754;-1,43369064346918;0,801776615602393;5,36642989683962;"3.14971776302908e-05      .";"36 x 40";"25 NA";"zgc:173552 [Source:ZFIN;Acc:ZDB-GENE-080220-24]"
"ENSDARG00000101697";77;"ENSDARG00000101697";"si:dkey-30e9.7";6,215697699023;1,20505478065954;1,9009518473566;-2,50195873059115;0,810627906082949;5,53743888730981;"2.25186279443346e-05      .";"35 x 40";"15 NA";"si:dkey-30e9.7 [Source:ZFIN;Acc:ZDB-GENE-131121-540]"
"ENSDARG00000011533";78;"ENSDARG00000011533";"sema6dl";9,32167320854738;1,24546391895446;1,90018894821982;-2,3542696079937;0,927357810699816;9,91360678888836;"1.5494550864581e-08      .";"34 x 40";"18 NA";"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D, like [Source:ZFIN;Acc:ZDB-GENE-050417-171]"
"ENSDARG00000018047";79;"ENSDARG00000018047";"brms1lb";5,65862725706947;1,02403533395328;1,88956558417475;-1,74591514165585;0,732107343421407;4,29899508361159;"0.000275907614545323      .";"32 x 38";"20 NA";"breast cancer metastasis-suppressor 1-like b [Source:ZFIN;Acc:ZDB-GENE-081031-54]"
"ENSDARG00000061140";80;"ENSDARG00000061140";"colec12";9,68097459967002;0,929452634528839;1,88819819551853;-1,18529562414871;0,828850942996815;5,92597775175427;"1.06556499661625e-05      .";"33 x 40";"2 NA";"collectin sub-family member 12 [Source:ZFIN;Acc:ZDB-GENE-030131-9807]"
"ENSDARG00000016311";81;"ENSDARG00000016311";"dock9b";8,81876996094445;0,963428659411897;1,88800751420528;-1,30952495477566;0,889434255402359;7,78390726299522;"3.94818020943433e-07      .";"36 x 39";"6 NA";"dedicator of cytokinesis 9b [Source:ZFIN;Acc:ZDB-GENE-090916-2]"
"ENSDARG00000053835";82;"ENSDARG00000053835";"plekhh1";8,05298758106591;0,822503898212052;1,88210612186712;-1,68189268106799;0,764216413453075;4,73962125532065;"0.000111043340295547      .";"34 x 38";"17 NA";"pleckstrin homology domain containing, family H (with MyTH4 domain) member 1 [Source:ZFIN;Acc:ZDB-GENE-061219-1]"
"ENSDARG00000035552";83;"ENSDARG00000035552";"agtr2";6,4577165465941;0,981144362383323;1,87408201046721;-2,16587473207419;0,723925576434304;4,19741169687379;"0.000341088640220422      .";"33 x 38";"5 NA";"angiotensin II receptor, type 2 [Source:ZFIN;Acc:ZDB-GENE-050306-56]"
"ENSDARG00000055305";84;"ENSDARG00000055305";"ret";8,04021306936654;1,05320102541049;1,8671162288651;-2,00585160500056;0,711314992981914;4,04804062102758;"0.000466467025089567      .";"35 x 39";"13 NA";"ret proto-oncogene receptor tyrosine kinase [Source:ZFIN;Acc:ZDB-GENE-980526-307]"
"ENSDARG00000015399";85;"ENSDARG00000015399";"foxf1";6,70015343317381;1,1304804177491;1,86647791037009;-2,91578447481118;0,738092936752378;4,37583500224928;"0.000235132188493026      .";"33 x 40";"18 NA";"forkhead box F1 [Source:ZFIN;Acc:ZDB-GENE-050419-153]"
"ENSDARG00000088195";86;"ENSDARG00000088195";"si:ch211-168f7.5";7,87963181996149;0,81713284201473;1,86487489045225;-1,09239182498187;0,866286559074468;6,93657155825606;"1.67461695133042e-06      .";"34 x 39";"14 NA";"si:ch211-168f7.5 [Source:ZFIN;Acc:ZDB-GENE-030131-897]"
"ENSDARG00000040526";87;"ENSDARG00000040526";"s1pr5a";7,27339183322386;1,12170261604556;1,8629066413339;-2,52772064055715;0,697391975690495;3,89229407288055;"0.000647310113849775      .";"35 x 39";"3 NA";"sphingosine-1-phosphate receptor 5a [Source:ZFIN;Acc:ZDB-GENE-041114-188]"
"ENSDARG00000097258";88;"ENSDARG00000097258";"si:dkey-108k21.25";10,4960840934851;0,913787753582277;1,85759869420868;-1,18465264231616;0,80390195687961;5,40654699587537;"2.91031680857978e-05      .";"36 x 39";"25 NA";"Histone H3.2  [Source:UniProtKB/Swiss-Prot;Acc:Q4QRF4]"
"ENSDARG00000088293";89;"ENSDARG00000088293";"doc2b";6,10887820620714;0,979337409297613;1,85568269807836;-2,15013665571454;0,650297822172983;3,42406467459619;"0.00173946031238303      .";"32 x 37";"5 NA";"double C2-like domains, beta [Source:ZFIN;Acc:ZDB-GENE-090615-1]"
"ENSDARG00000097077";90;"ENSDARG00000097077";"";5,69755652139201;1,16532915242967;1,85330914302062;-1,93041104069406;0,791686407201128;5,18350325582985;"4.52807553468215e-05      .";"31 x 40";"14 NA";""
"ENSDARG00000060149";91;"ENSDARG00000060149";"ablim1a";6,62378911177611;1,36752910458119;1,85178879483847;-3,10828036935371;0,743912511418245;4,45271939176021;"0.000200458397521697      .";"32 x 40";"13 NA";"actin binding LIM protein 1a [Source:ZFIN;Acc:ZDB-GENE-080219-41]"
"ENSDARG00000002582";92;"ENSDARG00000002582";"tbx15";6,49676811331624;1,08083887513233;1,85024511883815;-2,50557215306897;0,817706000441183;5,68210387465102;"1.70034911419759e-05      .";"32 x 40";"9 NA";"T-box 15 [Source:ZFIN;Acc:ZDB-GENE-020529-1]"
